#Command: python3 Fitness_Esimation.py temp/STLM_pred.csv demodata/H37Rv/H37RvBD1.prot_table temp/H37RV_gumbel.txt
#Gumbel/Bernoulli Calls: Calls from the Gumbel Analysis. Genes found to be significant through Bernoulli when all sites have 0 insertions are labeled EB
#Significant size n for genes lacking insertion: 1.616911723671773
#HMM States: HMM+NP model trained on data
#Gene+TTN States: Genes labeled E by the Gumbel are determined to be ES and those labeled EB by Gumbel are determined to be ESB
#Gene+TTN Summary: 316ES 54ESB 731GD 1035GA 1845NE
ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Mean Count Expected by M0,Mean Count Expected by M1,Mean Actual Count,TTN-Fitness Assesment
Rv0648,-,ALPHA-MANNOSIDASE ,38,37,True,0.24781621131883488,0.0786108232042083,0.33024220506220187,0.00016802790701914906,0.08242599374336698,57.17468177920565,57.17468177920565,134.41578947368424,GA
Rv0649,fabD2,POSSIBLE MALONYL COA-ACYL CARRIER PROTEIN TRANSACYLASE FABD2 (MCT) ,4,4,True,-0.2550810441379755,0.5919537379924933,0.12082135686299003,0.7042015134286455,0.3759024010009655,17.61706954850476,17.61706954850476,48.949999999999996,NE
Rv0650,-,POSSIBLE SUGAR KINASE ,6,6,True,0.25846780620363957,0.4971936286202231,0.26671038313982054,0.26119381710871487,0.008242576936180968,58.60671211686597,58.60671211686597,100.10000000000001,NE
Rv0651,rplJ,50S ribosomal protein L10 ,6,1,True,-1.7898443187064934,6.932535656497085e-09,-1.8822272942735887,1.058013578665822e-19,-0.0923829755670953,,,0.03333333333333333,GD
Rv0653c,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) ,11,11,True,0.30864030500381934,0.25478869666400517,0.3397010544831343,0.04505353915957929,0.031060749479314975,65.84516838301215,65.84516838301215,125.21818181818183,GA
Rv0654,-,PROBABLE DIOXYGENASE ,27,26,True,0.5803174758043159,0.00014864290250852269,0.48741893696360017,1.8379050644837263e-06,-0.09289853884071575,123.51849919921445,123.51849919921445,259.84444444444443,GA
Rv0655,mkl,POSSIBLE RIBONUCLEOTIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER MKL ,15,15,True,0.3381661980343148,0.1378616463865555,0.4200903979459867,0.0030545651299813048,0.08192419991167188,70.51256399949612,70.51256399949612,132.06,GA
Rv0656c,-,hypothetical protein Rv0656c ,5,5,True,0.543804868026158,0.17156961251186933,0.48847122741688703,0.05268769970269777,-0.055333640609270984,113.51811681430438,113.51811681430438,170.26,NE
Rv0657c,-,hypothetical protein Rv0657c ,2,2,True,0.22720158995845768,0.7423766161163952,0.11002431952842322,0.80849426848606,-0.11717727043003447,54.50099999091178,54.50099999091178,69.5,NE
Rv0658c,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,17,14,True,-0.057641388717572115,0.8135379927008408,0.040754767513216376,0.7928138983566871,0.09839615623078848,28.044839599257955,28.044839599257955,92.18235294117648,NE
Rv0659c,-,hypothetical protein Rv0659c ,4,4,True,0.42776667051534345,0.34545859327275785,0.26884697052327866,0.3628351061597931,-0.1589196999920648,86.78420611239123,86.78420611239123,244.225,NE
Rv0660c,-,hypothetical protein Rv0660c ,2,2,True,0.9012604180597817,0.14908173924219448,0.5703878400473826,0.1580276062652193,-0.3308725780123991,259.1745655623739,259.1745655623739,266.05,NE
Rv0661c,-,hypothetical protein Rv0661c ,5,5,True,0.3761263988586001,0.3546098924277948,0.13355100480038973,0.6328971930860732,-0.24257539405821038,76.99887434479926,76.99887434479926,117.84,NE
Rv0662c,-,hypothetical protein Rv0662c ,6,6,True,0.47779530498505735,0.18884575391497466,0.2215837329422789,0.36071322768269204,-0.25621157204277845,97.44094738449013,97.44094738449013,170.28333333333333,NE
Rv0663,atsD,POSSIBLE ARYLSULFATASE ATSD (ARYL-SULFATE SULPHOHYDROLASE) (ARYLSULPHATASE) ,47,47,True,-0.014429434537315775,0.9242796310186291,-0.11233243976070131,0.17970177406234364,-0.09790300522338553,31.031131889121703,31.031131889121703,62.0404255319149,NE
Rv0664,-,hypothetical protein Rv0664 ,3,3,True,0.02850101688762227,0.9618824604719051,0.14992762318271144,0.6813763385682444,0.12142660629508917,34.30727404424615,34.30727404424615,50.4,NE
Rv0665,-,hypothetical protein Rv0665 ,5,5,True,0.11462790758691685,0.7972153509960626,0.010218178574474442,0.974713816074073,-0.10440972901244241,41.9421038064306,41.9421038064306,108.82000000000001,NE
Rv0667,rpoB,DNA-directed RNA polymerase subunit beta ,39,3,False,,,,,,,,0.9974358974358974,ES
Rv0668,rpoC,DNA-directed RNA polymerase subunit beta' ,52,15,False,,,,,,,,13.509615384615385,ES
Rv0669c,-,POSSIBLE HYDROLASE ,37,37,True,0.32041614114867767,0.020755905619608283,0.21867678310301172,0.016942575786317943,-0.10173935804566595,67.66871959987616,67.66871959987616,128.78108108108108,GA
Rv0670,end,endonuclease IV ,5,5,True,0.4019229575512116,0.3206804476428163,0.12009833815649075,0.6696351833651765,-0.28182461939472087,81.74167618834215,81.74167618834215,164.95999999999998,NE
Rv0671,lpqP,POSSIBLE CONSERVED LIPOPROTEIN LPQP ,14,14,True,0.354101520017606,0.13295672938264189,0.14654365977822917,0.35427872495998514,-0.2075578602393768,73.1665812963806,73.1665812963806,112.87857142857145,NE
Rv0672,fadE8,PROBABLE ACYL-CoA DEHYDROGENASE FADE8 ,27,25,True,0.07353954963605566,0.6937740350517888,-0.0016322873756146213,0.9905940429221718,-0.07517183701167028,38.11077734444432,38.11077734444432,99.15555555555557,NE
Rv0673,echA4,enoyl-CoA hydratase ,10,9,True,-0.09633482206696801,0.7571251764853627,-0.0876305927199357,0.6592708499237334,0.008704229347032313,25.611641447306916,25.611641447306916,79.61999999999999,NE
Rv0674,-,hypothetical protein Rv0674 ,7,4,True,-0.9997313231510714,0.0010819310834522522,-0.6401192534035058,0.001987379321878984,0.35961206974756554,2.7616523763918503,2.7616523763918503,8.9,GD
Rv0675,echA5,enoyl-CoA hydratase ,5,5,True,-0.5300137820984122,0.18237118895158494,-0.20479322472563863,0.44343038859268075,0.32522055737277356,9.119560127460892,9.119560127460892,31.220000000000006,NE
Rv0676c,mmpL5,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL5 ,32,32,True,0.4621247716219364,0.0012626901245249408,0.32886127314579056,0.0006291580041401199,-0.13326349847614583,93.96996778914995,93.96996778914995,165.88437499999998,GA
Rv0677c,mmpS5,POSSIBLE CONSERVED MEMBRANE PROTEIN MMPS5 ,6,5,True,0.23136986930269232,0.545805754027892,0.06680330905990782,0.7984151877069783,-0.1645665602427845,55.03143099033678,55.03143099033678,128.88333333333333,NE
Rv0678,-,hypothetical protein Rv0678 ,5,5,True,0.6576164088505574,0.09260694198696236,0.34694046898988484,0.17721577417411788,-0.31067593986067255,147.67857177636802,147.67857177636802,315.12,NE
Rv0679c,-,CONSERVED HYPOTHETICAL THREONINE RICH PROTEIN ,6,6,True,0.17248347749823625,0.6583408772344765,0.2685694001291279,0.2578838250019317,0.09608592263089163,47.99003227181208,47.99003227181208,119.53333333333335,NE
Rv0680c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,3,3,True,0.6631119418560922,0.1979088755057851,0.4732519959921034,0.1511829857427471,-0.18985994586398885,149.56552692619988,149.56552692619988,192.66666666666666,NE
Rv0681,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) ,13,13,True,0.45826661859780154,0.053856322583150616,0.5307344185330981,0.00042280801664275255,0.07246779993529656,93.13443931200761,93.13443931200761,143.4923076923077,GA
Rv0682,rpsL,30S ribosomal protein S12 ,8,2,True,-1.7389414924035491,5.2434743219823466e-11,-1.8659349475810367,1.6265427254140597e-25,-0.1269934551774876,,,0.125,GD
Rv0683,rpsG,30S ribosomal protein S7 ,5,1,True,-1.753992992186751,3.185321503245546e-07,-1.769355532126064,1.1451917038092108e-14,-0.015362539939312914,,,0.1,GD
Rv0684,fusA1,elongation factor G ,34,4,False,,,,,,,,0.023529411764705882,ES
Rv0685,tuf,elongation factor Tu ,12,3,True,-1.5423027619560519,6.807253314218365e-13,-1.691204794106947,2.472041056986891e-31,-0.14890203215089515,,,17.391666666666666,GD
Rv0686,-,PROBABLE MEMBRANE PROTEIN ,12,12,True,0.8139814785975773,0.000438792893694886,0.5662230137893352,0.0002998397616788436,-0.24775846480824215,211.89802507181753,211.89802507181753,264.79166666666663,GA
Rv0687,fabG,3-ketoacyl-(acyl-carrier-protein) reductase ,17,16,True,-0.26723228775680574,0.21830754310862982,-0.0929488841367417,0.5282973514035929,0.17428340362006406,17.11719282751864,17.11719282751864,39.14705882352941,NE
Rv0688,-,PUTATIVE FERREDOXIN REDUCTASE ,19,18,True,0.06538192727822645,0.7720199976162194,0.10757227076467826,0.43199916742507044,0.042190343486451815,37.392296152373966,37.392296152373966,72.27894736842104,NE
Rv0689c,-,hypothetical protein Rv0689c ,5,5,True,0.06689775214378794,0.8841367663194836,0.0742149717356839,0.7954420552495501,0.007317219591895949,37.52478330652242,37.52478330652242,115.2,NE
Rv0690c,-,hypothetical protein Rv0690c ,17,16,True,0.0039116718783048865,0.9873426504243331,-0.03628715295841201,0.8164332117930313,-0.0401988248367169,32.39127187207487,32.39127187207487,101.0,NE
Rv0691c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,9,9,True,0.15464298685272088,0.6245390426951856,-0.16788056254782807,0.39677727626151155,-0.32252354940054895,46.03845726953903,46.03845726953903,91.03333333333333,NE
Rv0692,-,hypothetical protein Rv0692 ,7,6,True,0.06090050148351624,0.8759044803315316,0.15483028091718035,0.4985850044922528,0.09392977943366411,37.0033011380171,37.0033011380171,82.82857142857142,NE
Rv0693,pqqE,PROBABLE COENZYME PQQ SYNTHESIS PROTEIN E PQQE (COENZYME PQQ SYNTHESIS PROTEIN III) ,19,16,True,-0.1406004389193026,0.5135772109887715,-0.19885978497310464,0.1286037478711112,-0.058259346053802036,23.081344163013814,23.081344163013814,59.663157894736834,NE
Rv0694,lldD1,POSSIBLE L-LACTATE DEHYDROGENASE (CYTOCHROME) LLDD1 ,18,17,True,-0.5340638233808686,0.006160237060807202,-0.335470654761835,0.010183231218683655,0.19859316861903353,9.030269288125034,9.030269288125034,22.888888888888893,GD
Rv0695,-,hypothetical protein Rv0695 ,12,11,True,-0.2842689110492856,0.27450755251738684,-0.006317876093934397,0.9752065657525898,0.2779510349553512,16.43948039667003,16.43948039667003,34.50833333333333,NE
Rv0696,-,PROBABLE MEMBRANE SUGAR TRANSFERASE ,27,27,True,-0.09061465200091007,0.6213020254667666,-0.210838369402103,0.052014639277245596,-0.12022371740119292,25.957837432835,25.957837432835,42.451851851851856,NE
Rv0697,-,PROBABLE DEHYDROGENASE ,27,17,True,-1.1555333062244248,4.005776481369788e-16,-1.06088509846884,8.365026083259215e-28,0.0946482077555848,1.778429995267902,1.778429995267902,5.5777777777777775,GD
Rv0698,-,hypothetical protein Rv0698 ,12,10,True,-0.6308264054102426,0.008587922216395587,-0.5881630024819026,0.00016782608336611028,0.04266340292834003,7.126804080372974,7.126804080372974,22.96666666666667,GD
Rv0699,-,hypothetical protein Rv0699 ,3,3,True,0.20045095810874977,0.721088382586641,0.3345285259122286,0.32338659089585964,0.13407756780347882,51.21540781394762,51.21540781394762,68.16666666666667,NE
Rv0700,rpsJ,30S ribosomal protein S10 ,7,3,True,-1.4175190942197105,1.1537401850865634e-06,-1.6300241220066278,2.9107419361710383e-17,-0.21250502778691738,,,5.285714285714286,GD
Rv0701,rplC,50S ribosomal protein L3 ,16,1,True,-1.8050659890896508,4.4479725994745615e-23,-1.881239195501017,3.890613247107248e-51,-0.07617320641136627,,,0.0125,GD
Rv0702,rplD,50S ribosomal protein L4 ,11,1,False,,,,,,,,0.045454545454545456,ES
Rv0703,rplW,50S ribosomal protein L23 ,5,1,False,,,,,,,,1.3599999999999999,ES
Rv0704,rplB,50S ribosomal protein L2 ,18,1,False,,,,,,,,0.027777777777777776,ES
Rv0705,rpsS,30S ribosomal protein S19 ,2,1,True,-1.6636839934875163,0.004259221785866309,-2.007484589937501,7.055818346111651e-08,-0.3438005964499846,,,0.25,GD
Rv0706,rplV,50S ribosomal protein L22 ,9,0,False,,,,,,,,0.0,ESB
Rv0707,rpsC,30S ribosomal protein S3 ,14,0,False,,,,,,,,0.0,ESB
Rv0708,rplP,50S ribosomal protein L16 ,10,1,False,,,,,,,,1.7600000000000002,ES
Rv0709,rpmC,50S ribosomal protein L29 ,4,3,True,-1.5078716708880415,0.00014801622990081507,-1.6899957875632585,6.786301404872304e-11,-0.182124116675217,0.5122722344290918,0.5122722344290918,0.9,GD
Rv0710,rpsQ,30S ribosomal protein S17 ,12,3,True,-1.3595661018844358,3.771050578897985e-10,-1.5393480523565775,5.587121192859229e-26,-0.17978195047214163,,,32.375,GD
Rv0711,atsA,POSSIBLE ARYLSULFATASE ATSA (ARYL-SULFATE SULPHOHYDROLASE) (ARYLSULPHATASE) ,47,47,True,0.5055076395962511,8.693310282182666e-06,0.32140429502016066,4.2241269350645165e-05,-0.18410334457609046,103.89426363417806,103.89426363417806,177.41489361702128,GA
Rv0712,-,hypothetical protein Rv0712 ,20,20,True,-0.15733936193395281,0.4484896510328767,0.011594154855129862,0.938778487635358,0.16893351678908267,22.189745974509844,22.189745974509844,67.05000000000001,NE
Rv0713,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,20,19,True,0.36236781026294207,0.059389421439584,0.3983932363279511,0.0010982862832421445,0.036025426065009025,74.58216826297013,74.58216826297013,236.46499999999997,GA
Rv0714,rplN,50S ribosomal protein L14 ,5,2,True,-1.7381567429772067,4.155317518158158e-07,-2.117844878997817,1.0392162790222308e-20,-0.37968813602061036,,,0.12,GD
Rv0715,rplX,50S ribosomal protein L24 ,5,0,False,,,,,,,,0.0,ESB
Rv0716,rplE,50S ribosomal protein L5 ,4,0,False,,,,,,,,0.0,ESB
Rv0717,rpsN,30S ribosomal protein S14 ,3,1,True,-1.4280781606211088,0.0024886073135476296,-1.1572420365813083,0.00021052521501249122,0.2708361240398005,,,2.2333333333333334,GD
Rv0718,rpsH,30S ribosomal protein S8 ,10,2,True,-1.763683993487529,5.396834428871795e-14,-1.7797592610994502,5.37710780010538e-29,-0.01607526761192113,,,0.08,GD
Rv0719,rplF,50S ribosomal protein L6 ,16,1,False,,,,,,,,0.00625,ES
Rv0720,rplR,50S ribosomal protein L18 ,4,1,True,-1.7389414924035316,7.932463757452086e-06,-2.1159485471088963,1.1723190719702358e-16,-0.3770070547053648,,,0.125,GD
Rv0721,rpsE,30S ribosomal protein S5 ,13,5,False,,,,,,,,11.738461538461538,ES
Rv0722,rpmD,50S ribosomal protein L30 ,2,2,True,-1.1725483769677445,0.05288782782343598,-1.6147465091786606,2.0246375124930622e-05,-0.4421981322109161,1.6908902300207171,1.6908902300207171,2.4,GD
Rv0723,rplO,50S ribosomal protein L15 ,3,1,True,-1.0394381728869648,0.03377818774604758,-0.8577352106423674,0.007170207691391701,0.18170296224459748,2.4766709065695305,2.4766709065695305,35.0,GD
Rv0724,sppA,POSSIBLE PROTEASE IV SPPA (ENDOPEPTIDASE IV) (SIGNAL PEPTIDE PEPTIDASE) ,30,29,True,0.27322454554100906,0.08611306240742948,0.16181973669662372,0.12018673933269673,-0.11140480884438533,60.64958883164765,60.64958883164765,103.51666666666667,NE
Rv0724A,-,hypothetical protein Rv0724A ,1,1,True,0.4152268566011584,0.6647182696136898,0.9150242892738304,0.1077267946253567,0.499797432672672,84.29999999999863,84.29999999999863,84.3,NE
Rv0725c,-,hypothetical protein Rv0725c ,15,13,True,-0.22463672983399885,0.33806858888752345,-0.1748499404114578,0.24215228353241175,0.049786789422541056,18.932660610282124,18.932660610282124,57.93333333333332,NE
Rv0726c,-,hypothetical protein Rv0726c ,16,16,True,-0.03274344617158616,0.8973060604935305,-0.29344500123688744,0.03653720449402053,-0.2607015550653013,29.729123123185406,29.729123123185406,115.93749999999999,GD
Rv0727c,fucA,L-fuculose-phosphate aldolase ,13,13,True,0.4988932206415492,0.033912762533671294,0.4474923400630559,0.0033136545571917134,-0.05140088057849329,102.31635805619301,102.31635805619301,143.0230769230769,GA
Rv0728c,serA2,POSSIBLE D-3-PHOSPHOGLYCERATE DEHYDROGENASE SERA2 (PHOSPHOGLYCERATE DEHYDROGENASE) (PGDH) ,9,8,True,0.12423871875461935,0.7002706335253299,0.08500112528513375,0.6878091959002446,-0.039237593469485604,42.89180482480129,42.89180482480129,124.13333333333334,NE
Rv0729,xylB,POSSIBLE D-XYLULOSE KINASE XYLB (XYLULOKINASE) (XYLULOSE KINASE) ,19,18,True,0.1569802779637359,0.46262067572230575,0.26871053386916893,0.03775607028228022,0.11173025590543303,46.28959366020782,46.28959366020782,185.77368421052634,GA
Rv0730,-,hypothetical protein Rv0730 ,4,4,True,0.568490850612961,0.20289922376023872,0.5072177411513613,0.07273066977238375,-0.061273109461599695,120.18682059325,120.18682059325,304.85,NE
Rv0731c,-,hypothetical protein Rv0731c ,10,10,True,0.3801945224279024,0.17647242001569347,0.37984043667054124,0.03213670545916331,-0.00035408575736117776,77.72823254303513,77.72823254303513,183.80999999999997,GA
Rv0732,secY,preprotein translocase subunit SecY ,28,6,False,,,,,,,,4.732142857142857,ES
Rv0733,adk,adenylate kinase ,6,1,False,,,,,,,,23.3,ES
Rv0734,mapA,methionine aminopeptidase ,10,8,True,-0.4844594715512113,0.07736297311017405,0.12159454005876402,0.5269082993020046,0.6060540116099753,10.183400857822964,10.183400857822964,84.43,NE
Rv0735,sigL,RNA polymerase sigma factor SigL ,7,7,True,0.8373423184030075,0.007566510820033509,0.7091318669089296,0.0005641691064637098,-0.12821045149407795,223.63584359561168,223.63584359561168,303.04285714285714,GA
Rv0736,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,9,9,True,-0.7868155574237099,0.004111981107830808,-0.6339184958686029,0.00046667626649470826,0.15289706155510696,4.8254147672076435,4.8254147672076435,55.93333333333333,GD
Rv0737,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,5,5,True,0.30089945268322743,0.47095019769802354,0.6309261258592014,0.010850572304024989,0.33002667317597395,64.67311040836596,64.67311040836596,107.72,GA
Rv0738,-,hypothetical protein Rv0738 ,1,1,True,0.23112398746713816,0.8182609348793485,0.42076369891672666,0.4856360289146886,0.1896397114495885,55.00000000000134,55.00000000000134,55.0,NE
Rv0739,-,hypothetical protein Rv0739 ,18,18,True,0.58687009507824,0.0023107865749990475,0.5687413892524208,6.0148828682693284e-06,-0.018128705825819158,125.40387324441934,125.40387324441934,219.0888888888889,GA
Rv0740,-,hypothetical protein Rv0740 ,10,10,True,0.4100350485219906,0.14222641813090325,0.42414410044507017,0.015877946917836058,0.014109051923079596,83.29228701925648,83.29228701925648,130.95999999999998,GA
Rv0741,-,PROBABLE TRANSPOSASE (FRAGMENT) ,4,4,True,0.42452819457381163,0.34898440253717233,0.5579296989041453,0.04719564639243633,0.1334015043303337,86.1357601384576,86.1357601384576,164.82500000000002,GA
Rv0742,PE_PGRS8,PE-PGRS FAMILY PROTEIN ,6,6,True,0.2668866014351367,0.48242310329292387,0.3022958131389728,0.19799053675350997,0.035409211703836097,59.76367289019988,59.76367289019988,164.70000000000002,NE
Rv0743c,-,hypothetical protein Rv0743c ,10,10,True,0.6851889071357607,0.009198514354547965,0.5156764896680689,0.0030129619176773176,-0.16951241746769186,157.39119175807951,157.39119175807951,339.28000000000003,GA
Rv0744c,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,9,9,True,0.005864350027970644,0.9865041133345696,0.07743466194871258,0.7157639627959115,0.07157031192074194,32.53949082048453,32.53949082048453,51.12222222222223,NE
Rv0745,-,hypothetical protein Rv0745 ,7,7,True,0.25253223543260295,0.47277455488759385,0.23301612327623897,0.2922196522146965,-0.01951611215636398,57.8043866586778,57.8043866586778,131.71428571428572,NE
Rv0746,PE_PGRS9,PE-PGRS FAMILY PROTEIN ,15,13,True,-0.4839817402985934,0.026666014138350857,-0.08467996041335486,0.5960191335873202,0.3993017798852386,10.195159244922914,10.195159244922914,35.54666666666667,NE
Rv0747,PE_PGRS10,PE-PGRS FAMILY PROTEIN ,17,14,True,-0.1417739920936834,0.5335934763505507,0.052965138812405076,0.733113280182468,0.1947391309060885,23.01770852928232,23.01770852928232,69.19411764705882,NE
Rv0748,-,hypothetical protein Rv0748 ,3,3,True,0.5458853624893479,0.2935256747281426,0.5240725610764412,0.11056407446168157,-0.021812801412906757,114.06563276916673,114.06563276916673,115.93333333333332,NE
Rv0749,-,hypothetical protein Rv0749 ,5,5,True,0.6257411829738158,0.11095347041222428,0.6560644053783997,0.00787149343189332,0.03032322240458396,137.19246620267398,137.19246620267398,180.61999999999998,GA
Rv0749A,-,hypothetical protein Rv0749A ,2,2,True,0.5959905502348088,0.3535192986118876,0.6510065242304737,0.10525391039422696,0.055015973995664824,128.0758919860168,128.0758919860168,129.4,NE
Rv0750,-,hypothetical protein Rv0750 ,5,5,True,0.1659743164884416,0.7017863527248002,0.2241629990726616,0.3981142427781307,0.05818868258422,47.268687878421495,47.268687878421495,84.12,NE
Rv0751c,mmsB,PROBABLE 3-HYDROXYISOBUTYRATE DEHYDROGENASE MMSB (HIBADH) ,8,8,True,0.3251335915603606,0.30795099028648387,0.14026123559719697,0.5130075032405691,-0.18487235596316362,68.41322701830136,68.41322701830136,108.9125,NE
Rv0752c,fadE9,PROBABLE ACYL-CoA DEHYDROGENASE FADE9 ,16,14,True,-0.3464680502601837,0.11468799419072909,-0.25332876621027517,0.07284310772738903,0.09313928404990851,14.179151251350536,14.179151251350536,39.9875,NE
Rv0753c,mmsA,PROBABLE METHYLMALONATE-SEMIALDEHYDE DEHYDROGENASE MMSA (METHYLMALONIC ACID SEMIALDEHYDE DEHYDROGENASE) (MMSDH) ,19,19,True,0.18054863165721108,0.3906938401525515,0.10768762999568787,0.43166763203361125,-0.0728610016615232,48.89893969954686,48.89893969954686,86.83157894736841,NE
