#Command: python3 Fitness_Esimation.py out/H37Rv_TTN.csv demodata/H37Rv/H37Rv_hmm_np.csv out/H37Rv.pickle demodata/H37Rv/H37Rv.prot_table
#Gumbel Calls: Calls from the Gumbel Analysis.
#Significant size n for genes lacking insertion: 1.616911723671773
#HMM States: HMM+NP model trained on data
#Gene+TTN States: Genes labeled E by the Gumbel are classified as ES and those found to be essential through Bernoulli  are classified as ESB
#Gene+TTN Summary: 318ES 54ESB 717GD 1006GA 1886NE
ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gumbel Call,HMM+NP States,Gene+TTN States
Rv0958,-,POSSIBLE MAGNESIUM CHELATASE ,14,12,True,0.028436746089919793,0.9174264153033154,0.20456245204509227,0.17529054610044775,0.17612570595517246,0.028319054908340406,54.90928900036577,96.39999999999999,NE,NE,NE
Rv0959,-,hypothetical protein Rv0959 ,21,19,True,-0.19060077348196583,0.32301895644580686,-0.23186391791744299,0.05608721769356235,-0.041263144435477156,0.5021198498728068,35.42663748629408,50.11428571428572,NE,NE,NE
Rv0960,-,hypothetical protein Rv0960 ,7,7,True,0.08693391421313171,0.8149353945619492,0.07451631160959883,0.754676150147111,-0.012417602603532876,0.9585685290599042,121.65654764462018,122.17142857142856,NE,NE,NE
Rv0961,-,PROBABLE INTEGRAL MEMBRANE PROTEIN ,7,6,True,0.05317214824891597,0.888396922765684,0.07452303565125648,0.754676150147111,0.021350887402340514,0.9255777957183472,102.07484460777684,95.39999999999999,NE,NE,NE
Rv0962c,lprP,POSSIBLE LIPOPROTEIN LPRP ,15,15,True,0.4104596498234121,0.05830964911372246,0.37542034381369144,0.007547645694731937,-0.03503930600972066,0.7114633039095785,127.91371889375598,161.3,NE,NE,GA
Rv0963c,-,hypothetical protein Rv0963c ,11,11,True,0.3564228642814986,0.17349005787671729,0.26492455206901555,0.11855107403800284,-0.09149831221248306,0.43063633553317604,132.49613484428386,145.8636363636364,NE,NE,NE
Rv0964c,-,hypothetical protein Rv0964c ,5,5,True,0.208081640305536,0.617947912934501,0.31555090487842036,0.2144984506513366,0.10746926457288436,0.7142594091520545,58.610102737007615,89.0,NE,NE,NE
Rv0965c,-,hypothetical protein Rv0965c ,7,7,True,0.2135897765741106,0.5415370518235603,0.22018550413528434,0.3140659126091139,0.006595727561173742,0.977763152915229,73.20337132477592,126.35714285714286,NE,NE,NE
Rv0966c,-,hypothetical protein Rv0966c ,10,10,True,0.3578565016664734,0.19366253190768704,0.415144669374036,0.01661690960008646,0.057288167707562565,0.6875550205512052,63.2406544286463,91.34,NE,NE,GA
Rv0967,-,hypothetical protein Rv0967 ,1,1,True,0.9257573468947013,0.29367817302852506,0.8971518175317916,0.10917817563706284,-0.02860552936290972,,94.03391471519616,287.5,S,Uncertain,NE
Rv0968,-,hypothetical protein Rv0968 ,6,6,True,0.5038407417395053,0.15344614386876662,0.5198147310822481,0.02039868100013394,0.015973989342742745,0.9543621835848918,132.7444826172017,213.64999999999998,NE,NE,GA
Rv0969,ctpV,PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE CTPV ,21,19,True,0.11200360665816272,0.58112849448993,0.21852159994460335,0.07200271769836916,0.10651799328644063,0.041480352795673095,92.91959890310957,120.06190476190474,NE,NE,NE
Rv0970,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,12,12,True,0.34372656999359674,0.17026243472337782,0.5982577820869494,9.639802404082094e-05,0.2545312120933526,0.007965362490640364,86.38173213279276,145.625,NE,NE,GA
Rv0971c,echA7,enoyl-CoA hydratase ,7,6,True,-0.18459586705043476,0.6010588522260881,-0.25730699014831476,0.2321637904131886,-0.07271112309788,0.7241256697169194,51.660539895917786,51.528571428571425,NE,NE,NE
Rv0972c,fadE12,PROBABLE ACYL-CoA DEHYDROGENASE FADE12 ,18,15,True,-0.503678797470915,0.008452393163380784,-0.6578757740543205,6.837165356083748e-08,-0.15419697658340548,0.011483154384814611,23.87230421784085,21.116666666666667,NE,NE,GD
Rv0973c,accA2,PROBABLE ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE ALPHA CHAIN (ALPHA SUBUNIT) ACCA2: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP) ,25,21,True,-0.6069039538655893,8.46624408940543e-05,-0.5696284897430224,3.408086784112693e-08,0.03727546412256688,0.4607861786848934,12.426130751885708,21.112000000000002,NE,NE,GD
Rv0974c,accD2,PROBABLE ACETYL-/PROPIONYL-CoA CARBOXYLASE (BETA SUBUNIT) ACCD2 ,20,17,True,-0.7502556425735943,1.0083071156755147e-05,-0.751249443503312,4.11886833573209e-11,-0.0009938009297176809,0.9883992733968072,13.043083168461132,13.529999999999998,NE,NE,GD
Rv0975c,fadE13,PROBABLE ACYL-CoA DEHYDROGENASE FADE13 ,20,18,True,-0.10271595259844521,0.622446997751981,-0.08403541631487005,0.5313213428307274,0.01868053628357516,0.796522585995188,77.25968030594507,100.18,NE,NE,NE
Rv0976c,-,hypothetical protein Rv0976c ,20,19,True,-0.010455305263878662,0.9628535862918164,-0.033457504796959615,0.8139405231339412,-0.023002199533080955,0.745384259223354,61.25816708246199,71.56,NE,NE,NE
Rv0977,PE_PGRS16,PE-PGRS FAMILY PROTEIN ,32,31,True,0.23002273050517819,0.13091905575081406,0.34250679889899993,0.00028934344294819186,0.11248406839382175,0.0005699080252804958,220.8137792328409,243.17187500000003,NE,GA,GA
Rv0978c,PE_PGRS17,PE-PGRS FAMILY PROTEIN ,10,9,True,0.43433762580510055,0.10910806387821577,0.4104366249622963,0.018014938804238646,-0.02390100084280422,0.873226671853559,182.7914484695908,248.98000000000002,NE,GA,GA
Rv0979c,-,hypothetical protein Rv0979c ,1,1,True,-1.0565138861448862,0.22705511934722708,-0.32758771773472756,0.5914515660421594,0.7289261684101587,,46.63045290775937,2.5,S,GA,NE
Rv0979A,rpmF,50S ribosomal protein L32 ,2,1,True,-1.6110861208574185,0.004603378469989175,-1.0865640044984912,0.0045615377830305085,0.5245221163589273,0.5341358259064704,51.974120988524525,0.45,S,Uncertain,GD
Rv0980c,PE_PGRS18,PE-PGRS FAMILY PROTEIN ,17,16,True,0.306833046370693,0.14301013810986318,0.21820208515085593,0.10876834099081721,-0.08863096121983705,0.19428225067615665,173.85007665553218,221.87058823529412,NE,GA,NE
Rv0981,mprA,MYCOBACTERIAL PERSISTENCE REGULATOR MRPA (TWO COMPONENT RESPONSE TRANSCRIPTIONAL REGULATORY PROTEIN) ,11,11,True,0.4458115117436207,0.08164935987801461,0.26665333340962144,0.11586088932008304,-0.17915817833399927,0.08779990160474015,152.93604741577795,157.85454545454547,NE,GA,NE
Rv0982,mprB,PROBABLE TWO COMPONENT SENSOR KINASE MPRB ,23,5,False,,,,,,,,42.68695652173913,E,ES,ES
Rv0983,pepD,PROBABLE SERINE PROTEASE PEPD (SERINE PROTEINASE) (MTB32B) ,19,19,True,-0.030611026263773516,0.8935664514799659,0.08051157355411213,0.5630680820571006,0.11112259981788565,0.05668869810526026,79.81998743932563,74.84736842105262,NE,NE,NE
Rv0984,moaB2,POSSIBLE PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE MOAB2 (PHS) (4-ALPHA-HYDROXY-TETRAHYDROPTERIN DEHYDRATASE) (PTERIN-4-A-CARBINOLAMINE DEHYDRATASE) (PHENYLALANINE HYDROXYLASE-STIMULATING PROTEIN) (PHS) (PTERIN CARBINOLAMINE DEHYDRATASE) (PCD) ,5,4,True,-0.09808565434482473,0.824729632770555,0.2234921065739674,0.3938858705531935,0.32157776091879214,0.21115705088617565,62.29446992177448,108.7,NE,NE,NE
Rv0985c,mscL,large-conductance mechanosensitive channel ,10,9,True,0.49851898966698466,0.060579107564510924,0.45527444468985845,0.008237811595005416,-0.04324454497712621,0.7652205346940628,132.8795325365591,197.51000000000002,NE,NE,GA
Rv0986,-,PROBABLE ADHESION COMPONENT TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER ,24,21,True,-0.38633737132168433,0.021520226304563433,-0.38720504482341406,0.00040657271410980515,-0.0008676735017297266,0.9882705327344172,42.35526973783296,62.6625,NE,NE,GD
Rv0987,-,PROBABLE ADHESION COMPONENT TRANSPORT TRANSMEMBRANE PROTEIN ABC TRANSPORTER ,95,86,True,-0.4608650381169555,1.038534757284283e-09,-0.619765434960277,5.740340796542594e-34,-0.15890039684332152,0.0,33.888321065938776,38.66842105263158,NE,NE,GD
Rv0988,-,POSSIBLE CONSERVED EXPORTED PROTEIN ,41,34,True,-0.7000088375886739,1.087683504705421e-09,-0.7745240330250436,2.6395854982367784e-23,-0.07451519543636964,0.003147170803834803,18.848678730599985,19.034146341463416,NE,NE,GD
Rv0989c,grcC2,PROBABLE POLYPRENYL-DIPHOSPHATE SYNTHASE GRCC2 (POLYPRENYL PYROPHOSPHATE SYNTHETASE) ,19,19,True,0.3108085779667851,0.11402050942449779,0.3926192596540539,0.0014776481821436604,0.0818106816872688,0.17769736816034679,69.40787757843569,118.67368421052633,NE,NE,GA
Rv0990c,-,hypothetical protein Rv0990c ,8,7,True,-0.23214019324250734,0.4727826487289544,0.25537666030921324,0.202679910973461,0.4875168535517206,0.002577242816256961,46.86712641210811,89.7875,NE,NE,NE
Rv0991c,-,CONSERVED HYPOTHETICAL SERINE RICH PROTEIN ,3,3,True,0.7700115814909082,0.12019300359981434,0.5303679871492127,0.10091165527017401,-0.23964359434169547,0.6327182695302053,114.86522707858838,240.63333333333333,S,NE,NE
Rv0992c,-,hypothetical protein Rv0992c ,6,6,True,0.45341534030825986,0.2024442955747626,0.42116304596903176,0.06369549901663912,-0.032252294339228105,0.9009459460585189,111.43126214686241,161.38333333333335,NE,NE,NE
Rv0993,galU,PROBABLE UTP--GLUCOSE-1-PHOSPHATE URIDYLYLTRANSFERASE GALU (UDP-GLUCOSE PYROPHOSPHORYLASE) (UDPGP) (ALPHA-D-GLUCOSYL-1-PHOSPHATE URIDYLYLTRANSFERASE) (URIDINE DIPHOSPHOGLUCOSE PYROPHOSPHORYLASE) ,15,2,False,,,,,,,,16.113333333333333,E,ES,ES
Rv0994,moeA1,PROBABLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEA1 ,14,13,True,0.06017749629783238,0.8201386273470793,0.309526742035116,0.03629536006582871,0.24934924573728362,0.002187433863056263,53.65079670268029,78.41428571428571,NE,NE,GA
Rv0995,rimJ,POSSIBLE RIBOSOMAL-PROTEIN-ALANINE ACETYLTRANSFERASE RIMJ (ACETYLATING ENZYME FOR N-TERMINAL OF RIBOSOMAL PROTEIN S5) ,6,6,True,0.06741211351293387,0.8690325727497232,0.3238308618709337,0.15932998993207007,0.2564187483579998,0.21963544971501933,93.8518629933579,73.1,NE,NE,NE
Rv0996,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,18,18,True,0.43912046122045056,0.023936806406958992,0.35711608339672934,0.005303099037945532,-0.08200437782372122,0.20474618525967012,165.59564362586332,158.42222222222222,NE,NE,GA
Rv0997,-,hypothetical protein Rv0997 ,7,6,True,0.18423175521811236,0.601677558102857,0.10773504170051162,0.645201276864995,-0.07649671351760073,0.7113366163085262,93.13337086900961,137.77142857142857,NE,NE,NE
Rv0998,-,hypothetical protein Rv0998 ,13,11,True,-0.49876492886504864,0.02964711295193576,-0.19489688399021865,0.21633197361298984,0.30386804487483,0.0007479894052633542,28.395523137951024,44.276923076923076,NE,NE,NE
Rv0999,-,hypothetical protein Rv0999 ,11,11,True,0.494161168466866,0.04962496225123429,0.4302884852672799,0.008789864955016234,-0.06387268319958606,0.6043319006304246,150.99892301928355,193.0181818181818,NE,NE,GA
Rv1000c,-,hypothetical protein Rv1000c ,9,9,True,0.6005725964707243,0.029315471051107544,0.429057805154009,0.019132723480761553,-0.17151479131671526,0.19844863948005176,229.5496481223598,267.96666666666664,NE,NE,GA
Rv1001,arcA,arginine deiminase ,21,21,True,0.2026789298473047,0.29263052969287695,0.08773366411196587,0.5012608133557426,-0.11494526573533884,0.027142209905305484,107.62784669186223,124.5142857142857,U,NE,NE
Rv1002c,-,hypothetical protein Rv1002c ,24,21,True,-1.0677625567327398,5.396814002815954e-13,-1.1709264071424197,4.4966002672499115e-31,-0.1031638504096799,0.022169681869984952,17.596265213484894,3.9625,NE,GD,GD
Rv1003,-,hypothetical protein Rv1003 ,9,8,True,-0.18423901105446516,0.5505320379638019,0.19975264007516533,0.2986763966013032,0.3839916511296305,0.0048595876013179645,26.101537038213653,41.03333333333333,NE,NE,NE
Rv1004c,-,PROBABLE MEMBRANE PROTEIN ,13,12,True,-0.011379077930629632,0.9673504097301261,0.1994832594319661,0.2054539317988481,0.21086233736259574,0.015742015061739608,62.05485860714468,110.95384615384614,NE,NE,NE
Rv1005c,pabB,para-aminobenzoate synthase component I ,25,4,False,,,,,,,,170.14,E,ES,ES
Rv1006,-,hypothetical protein Rv1006 ,42,42,True,0.5757177686034036,6.664760628239935e-07,0.5895993945956159,3.8637156780685713e-14,0.01388162599221232,0.6760715776063787,181.50081776947022,217.79761904761904,U,GA,GA
Rv1007c,metG,methionyl-tRNA synthetase ,31,5,False,,,,,,,,0.12580645161290321,E,ES,ES
Rv1008,tatD,PROBABLE DEOXYRIBONUCLEASE TATD (YJJV PROTEIN) ,13,13,True,0.5587227504258532,0.013413863370177345,0.48898683611452604,0.0010468613837911755,-0.06973591431132714,0.4831708620767332,191.50233190529053,209.14615384615382,NE,GA,GA
Rv1009,rpfB,Probable resuscitation-promoting factor rpfB ,11,10,True,0.11560459958076316,0.6840777250911068,0.37719033697660487,0.02287496974259221,0.2615857373958417,0.013274881871276702,59.586499060732926,85.7090909090909,NE,NE,GA
Rv1010,ksgA,dimethyladenosine transferase ,13,13,True,-0.07222162319494693,0.7892292627636284,0.10322730370725874,0.5347679861780273,0.17544892690220568,0.04402275846142204,28.552050439506925,39.184615384615384,NE,NE,NE
Rv1011,ispE,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase ,13,2,True,-1.78456682775942,2.3434061126324707e-19,-1.5745641460264044,1.8150937877527597e-30,0.21000268173301562,0.01618625555467989,,0.0923076923076923,U,ES,GD
Rv1012,-,hypothetical protein Rv1012 ,6,5,True,-0.05043328983643401,0.9018498663590152,0.3587295185409703,0.11767084269755487,0.4091628083774043,0.052870733458046985,43.04707084378537,107.18333333333334,NE,NE,NE
Rv1013,pks16,acyl-CoA synthetase ,22,22,True,0.6808211833098606,3.0517432826325578e-05,0.5920012748107851,8.15844115537321e-08,-0.0888199084990755,0.07723769294882508,174.02610290611133,230.11363636363637,U,NE,GA
Rv1014c,pth,peptidyl-tRNA hydrolase ,12,3,False,,,,,,,,2.5500000000000003,E,ES,ES
Rv1015c,rplY,50S ribosomal protein L25/general stress protein Ctc ,10,7,True,-1.348271962345804,7.674174738408619e-09,-1.285009338086591,6.00600064728706e-16,0.06326262425921292,0.6514441504756021,,2.87,NE,GD,GD
Rv1016c,lpqT,PROBABLE CONSERVED LIPOPROTEIN LPQT ,7,7,True,0.4793490097634463,0.14189793709494516,0.5624921867487298,0.0061403738359699185,0.0831431769852835,0.6861110457405603,132.73803591975238,210.4,NE,GA,GA
Rv1017c,prsA,ribose-phosphate pyrophosphokinase ,13,3,False,,,,,,,,11.66923076923077,E,ES,ES
Rv1018c,glmU,Probable UDP-N-acetylglucosamine pyrophosphorylase glmU ,24,1,False,,,,,,,,0.0375,E,ES,ES
Rv1019,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) ,9,9,True,0.3546066961651055,0.22329477146850088,0.2808482989452259,0.13415136378244635,-0.07375839721987959,0.6329242562484468,93.59624019007946,107.96666666666665,NE,NE,NE
Rv1020,mfd,PROBABLE TRANSCRIPTION-REPAIR COUPLING FACTOR MFD (TRCF) ,40,37,True,0.2599591724151928,0.04904190509638321,0.252188801147043,0.003260292477786662,-0.007770371268149778,0.8335477377227014,108.82885672781427,133.54000000000002,NE,NE,GA
Rv1021,-,nucleoside triphosphate pyrophosphohydrolase ,14,12,True,-0.14860883200573147,0.5487079509509544,-0.21645751281293116,0.15098797422344634,-0.06784868080719969,0.4561186290546907,85.80929659922101,92.29999999999998,NE,NE,NE
Rv1022,lpqU,PROBABLE CONSERVED LIPOPROTEIN LPQU ,15,15,True,-0.15792255534968336,0.5038676707852793,-0.2914056682916977,0.042012339420361505,-0.13348311294201431,0.07546680809375275,53.59734930180237,62.62,NE,NE,GD
Rv1023,eno,phosphopyruvate hydratase ,17,11,True,-1.2317209395139654,2.8268216111978545e-12,-0.8940920274822928,2.90973263189293e-13,0.33762891203167267,2.1579783378946853e-06,6.144506457706415,6.800000000000001,NE,GD,GD
Rv1024,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,8,0,False,,,,,,,,0.0,E,ES,ESB
Rv1025,-,hypothetical protein Rv1025 ,6,1,True,-1.7003018075312106,1.8196252015794263e-08,-1.7510839592914753,1.0795378526736e-17,-0.05078215176026468,0.8397122945421899,,0.45,U,ES,GD
Rv1026,-,hypothetical protein Rv1026 ,9,7,True,-0.8866635165811383,0.0007135776008014438,-0.7175660075694741,4.7621333910715427e-05,0.1690975090116642,0.20655755730888456,10.419747668010741,8.944444444444446,NE,NE,GD
Rv1027c,kdpE,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN KDPE ,12,11,True,-0.7344491683569472,0.0013135724571923459,-0.6541643608600448,1.672168305434336e-05,0.08028480749690237,0.4509607969424187,17.597941759333448,24.075,NE,NE,GD
Rv1028c,kdpD,PROBABLE SENSOR PROTEIN KDPD ,28,25,True,-0.28649722376883396,0.07294524787996115,-0.14379555127043336,0.17818461640145156,0.1427016724984006,0.00016236164765719345,34.166717872135074,42.175000000000004,NE,NE,NE
Rv1028A,kdpF,Probable membrane protein kdpF ,3,3,True,-0.18519773449604857,0.7367547311138397,-0.20221916661457912,0.5631530254906221,-0.01702143211853055,0.977763152915229,60.33044191050311,26.266666666666666,S,NE,NE
Rv1029,kdpA,potassium-transporting ATPase subunit A ,28,27,True,0.12769217876060626,0.46002347995567106,-0.06782199931814058,0.5528763504277122,-0.19551417807874683,6.219594581927113e-07,96.38612833114225,101.02142857142857,NE,NE,NE
Rv1030,kdpB,potassium-transporting ATPase subunit B ,15,15,True,0.07656788190042234,0.7574819765170508,0.3156671558855479,0.026688054997798666,0.23909927398512554,0.0015208717509279397,53.10442097107197,94.81333333333333,NE,NE,GA
Rv1031,kdpC,Probable Potassium-transporting ATPase C chain KDPC (Potassium-translocating ATPase C chain) (ATP phosphohydrolase ,10,9,True,-0.10048177371545357,0.7392686333863141,0.1793430092397537,0.32751332460589444,0.27982478295520724,0.01732010811171184,59.60501575641619,77.43,NE,NE,NE
Rv1032c,trcS,TWO COMPONENT SENSOR HISTIDINE KINASE TRCS ,25,24,True,0.2567144720505915,0.13694739743243398,0.37559070091833635,0.00045508735672092717,0.11887622886774485,0.005329232916673199,80.63390380066218,113.30400000000002,NE,NE,GA
Rv1033c,trcR,TWO COMPONENT TRANSCRIPTIONAL REGULATOR TRCR ,15,15,True,0.7923178706444044,6.789010069553221e-05,0.5528110004758373,5.30140241386782e-05,-0.2395068701685671,0.001495064985732621,319.4573807758808,373.1066666666666,NE,GA,GA
Rv1034c,-,PROBABLE TRANSPOSASE (FRAGMENT) ,3,3,True,-0.35592338409773955,0.49996910528268634,0.1282060095115015,0.7239422330110772,0.484129393609241,0.3144678152126864,38.34524297902215,19.6,S,NE,NE
Rv1035c,-,PROBABLE TRANSPOSASE (FRAGMENT) ,5,5,True,0.08029992571320345,0.8566697157717853,0.4236269661774478,0.08988706515299395,0.34332704046424434,0.1826305345573758,41.12436815929071,50.72,NE,NE,NE
Rv1036c,-,truncated IS1560 transposase ,5,5,True,0.3239251182625658,0.4225124031046995,0.4301053015538577,0.08481720838769048,0.10618018329129186,0.7170803821156991,93.49199782213883,189.42000000000002,NE,NE,NE
Rv1037c,esxI,PUTATIVE ESAT-6 LIKE PROTEIN ESXI (ESAT-6 LIKE PROTEIN 1) ,5,5,True,0.622437143937662,0.1041990636474949,0.4491842408796122,0.07140554623285698,-0.17325290305804986,0.5277156585233811,163.47346816042847,202.8,NE,NE,NE
Rv1038c,esxJ,ESAT-6 LIKE PROTEIN ESXJ (ESAT-6 LIKE PROTEIN 2) ,3,3,True,0.7066209972694933,0.15761569860751376,0.4936150358090452,0.12869418492856416,-0.21300596146044815,0.6760715776063787,179.31652025478692,222.4,NE,NE,NE
Rv1039c,PPE15,PPE FAMILY PROTEIN ,24,24,True,0.4156406596857856,0.012452479200185957,0.39766967944889137,0.00026327701278754145,-0.01797098023689425,0.7629928063601018,157.8588371624771,186.8166666666667,U,NE,GA
Rv1040c,PE8,PE FAMILY PROTEIN ,9,9,True,0.40822233279905557,0.15747722383389245,0.3701312498871028,0.04508561876101851,-0.03809108291195279,0.8184129925254874,96.30841418423195,144.10000000000002,NE,NE,GA
Rv1041c,-,PROBABLE IS LIKE-2 TRANSPOSASE ,13,13,True,0.5595236561004487,0.013306466764264079,0.5184550046989799,0.00047745398352589167,-0.04106865140146887,0.7073352093800597,126.87794455252448,159.4769230769231,NE,NE,GA
Rv1042c,-,PROBABLE IS LIKE-2 TRANSPOSASE ,6,6,True,0.12458675057893479,0.7506760843019021,0.19842440728656607,0.40913437730280633,0.07383765670763129,0.7629928063601018,63.503869352397565,65.46666666666668,NE,NE,NE
Rv1043c,-,hypothetical protein Rv1043c ,15,15,True,0.3723533671956805,0.09091764217991365,0.4402267779794532,0.0015392321443688467,0.06787341078377268,0.42054357587110347,230.67185543366335,247.9,NE,GA,GA
Rv1044,-,hypothetical protein Rv1044 ,13,3,False,,,,,,,,26.530769230769234,E,ES,ES
Rv1045,-,hypothetical protein Rv1045 ,12,12,True,0.4237756428516473,0.08380214366787014,0.517949253471927,0.0008261670501862826,0.09417361062027968,0.3598352035270383,116.54769800068074,174.24166666666667,NE,NE,GA
Rv1046c,-,hypothetical protein Rv1046c ,5,5,True,0.8016127090655655,0.03016990438892152,0.700797299266433,0.0038973337996005045,-0.1008154097991325,0.7306656540475521,201.4822472645109,262.38,NE,NE,GA
Rv1047,-,PROBABLE TRANSPOSASE ,17,17,True,0.16123153062376797,0.46719412086149203,0.14446498174861325,0.3022524265275232,-0.01676654887515472,0.844030066881205,97.83113955898742,106.18235294117646,NE,NE,NE
Rv1048c,-,hypothetical protein Rv1048c ,24,23,True,0.14705117286350436,0.42569206939965604,-0.10417275656909913,0.3838736389237507,-0.2512239294326035,1.392815556340515e-07,131.11419655718416,127.91249999999998,NE,NE,NE
Rv1049,-,PROBABLE TRANSCRIPTIONAL REPRESSOR PROTEIN ,4,4,True,0.5325937866633497,0.2225829749918229,0.43076145172975194,0.12550982889256496,-0.10183233493359772,0.7875307738180566,59.474424998378325,176.75,NE,NE,NE
Rv1050,-,PROBABLE OXIDOREDUCTASE ,12,11,True,-0.2512322411409044,0.3243776692305141,-0.0052457991564287074,0.9780530611275863,0.24598644198447572,0.010144199683571135,16.91019835312574,45.65833333333333,NE,NE,NE
Rv1051c,-,hypothetical protein Rv1051c ,8,6,True,-0.3873845183561678,0.20882853426044526,-0.24347680259204219,0.22668498928978129,0.1439077157641256,0.3598352035270383,32.23894504064444,49.8,NE,NE,NE
