ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States
Rv0436c,pssA,PROBABLE CDP-DIACYLGLYCEROL--SERINE O-PHOSPHATIDYLTRANSFERASE PSSA (PS SYNTHASE) (PHOSPHATIDYLSERINE SYNTHASE) ,17,17,True,0.08183388490447255,0.763483913370309,0.05841735114076368,0.7081791978670946,-0.02341653376370887,0.7803928632434226,54.09787931217727,66.91176470588235,NE,NE
Rv0437c,psd,phosphatidylserine decarboxylase ,8,7,True,-0.5117583464486196,0.12607748666817425,-0.11891492304775646,0.5988965123957556,0.39284342340086315,0.012163303325571997,46.906680382304366,53.662499999999994,NE,NE
Rv0438c,moeA2,PROBABLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEA2 ,15,15,True,0.1633539413706332,0.552182747274327,0.3298713069070624,0.02262388073347369,0.1665173655364292,0.027085003926624194,64.23567356673445,102.94666666666669,GA,NE
Rv0439c,-,short chain dehydrogenase ,19,18,True,0.22688040591736072,0.3300427856412694,0.3756231802648495,0.0028283042349453156,0.14874277434748875,0.010881704646045102,97.97394525529832,147.36315789473684,GA,NE
Rv0440,groEL,chaperonin GroEL ,13,2,False,,,,,,,,0.07692307692307693,ES/ESD,ES
Rv0441c,-,hypothetical protein Rv0441c ,10,10,True,0.38922538596133666,0.2072661118105548,0.4910832247966707,0.004673680338440974,0.10185783883533406,0.43141285635422405,105.52221714109751,222.88000000000002,GA,NE
Rv0442c,PPE10,PPE FAMILY PROTEIN ,25,24,True,0.1263693503080174,0.5525314966324231,0.33142787442178573,0.0024668442607624517,0.20505852411376832,4.476471699067183e-06,81.99549639860412,128.5,GA,NE
Rv0443,-,hypothetical protein Rv0443 ,16,16,True,0.48822354386135514,0.031334968364223344,0.5328815675049638,6.439008660024706e-05,0.04465802364360871,0.5984128143690334,194.18157162661026,255.09375,GA,NE
Rv0444c,-,hypothetical protein Rv0444c ,9,9,True,0.10556889471865612,0.7753186266772888,0.3280107842466147,0.08906729502474572,0.22244188952795857,0.09380670412628263,54.93042764369662,85.68888888888888,NE,NE
Rv0445c,sigK,RNA polymerase sigma factor SigK ,10,9,True,0.2156669081442854,0.5183896126510585,0.13263557529495423,0.5016808734712801,-0.08303133284933117,0.5341407449462632,150.07310465979845,196.23,NE,NE
Rv0446c,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,17,17,True,0.3809167552089741,0.09234396783888336,0.3238803527203088,0.01677696888948496,-0.057036402488665316,0.4502187609924706,107.23303756767582,143.8176470588235,GA,NE
Rv0447c,ufaA1,PROBABLE CYCLOPROPANE-FATTY-ACYL-PHOSPHOLIPID SYNTHASE UFAA1 (CYCLOPROPANE FATTY ACID SYNTHASE) (CFA SYNTHASE) ,27,26,True,0.3336763209730416,0.05885784141204179,0.24573858706687757,0.022896969904314314,-0.08793773390616405,0.029853054400905858,181.21339052869823,188.48518518518514,GA,NE
Rv0448c,-,hypothetical protein Rv0448c ,16,16,True,0.5143774423940223,0.021782365302231183,0.32417018258510444,0.020559423785416628,-0.19020725980891784,0.006795904922636461,158.44867528891427,171.8,GA,NE
Rv0449c,-,hypothetical protein Rv0449c ,23,23,True,0.26516665017573854,0.1903365868580921,0.0780840519173322,0.5531363225271163,-0.18708259825840634,9.780859502222455e-05,118.5412893033967,129.6782608695652,NE,NE
Rv0450c,mmpL4,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL4 ,84,80,True,-0.284867769085444,0.002348624397869305,-0.3368976873113204,2.338691006168593e-09,-0.05202991822587644,1.3658447224883818e-05,46.074451949237755,55.291666666666664,GD,NE
Rv0451c,mmpS4,PROBABLE CONSERVED MEMBRANE PROTEIN MMPS4 ,15,15,True,-0.42719311273092264,0.07389837475102468,-0.768494904453343,9.440820429308019e-09,-0.34130179172242037,2.596240311066482e-05,28.245384082085476,27.8,GD,NE
Rv0452,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,10,10,True,0.35518450033609833,0.25798419592008914,0.5022370026610585,0.003824978730304224,0.1470525023249602,0.22558981072769932,93.71012931975064,159.89000000000001,GA,NE
Rv0453,PPE11,PPE FAMILY PROTEIN ,24,22,True,0.1901810769664686,0.36175992714171795,0.2508996330876509,0.028940561143207588,0.06071855612118229,0.2122618622039099,138.8507558968689,181.10833333333332,GA,NE
Rv0454,-,hypothetical protein Rv0454 ,7,7,True,0.7035774040546088,0.040816967186964107,0.6306749808448601,0.0022884340331179613,-0.07290242320974871,0.7255768435674805,169.11031477385202,253.91428571428574,GA,NE
Rv0455c,-,hypothetical protein Rv0455c ,11,10,True,-0.8003418374731675,0.0019096517887881139,-0.9650987110239716,4.701849617093639e-10,-0.16475687355080415,0.12510064334614712,23.179744423877857,21.209090909090907,GD,NE
Rv0456c,echA2,enoyl-CoA hydratase ,11,11,True,0.31441801997583385,0.3003757816860285,0.3119419030971595,0.07140389329539851,-0.002476116878674328,0.9837999002931345,85.11642476835759,129.21818181818182,NE,NE
Rv0456A,-,hypothetical protein Rv0456A ,4,3,True,0.011907579656899427,0.9835266934688742,0.1307634926562358,0.6854848220666432,0.11885591299933637,0.748161850207575,115.43143320514977,133.25,NE,NE
Rv0457c,-,PROBABLE PEPTIDASE ,39,35,True,-0.13323060036685822,0.4204728449062732,-0.1389107642959465,0.1395369452264862,-0.005680163929088294,0.8854845735746925,69.45914682276346,90.96666666666667,NE,NE
Rv0458,-,PROBABLE ALDEHYDE DEHYDROGENASE ,23,23,True,0.27382057032134327,0.17458699131319613,0.271454621756069,0.020134622808960365,-0.0023659485652742784,0.9722494541966239,113.15141475622471,148.4217391304348,GA,NE
Rv0459,-,hypothetical protein Rv0459 ,6,6,True,0.14574207552955906,0.7504428243089604,0.45254900918628116,0.051546578946852,0.30680693365672207,0.14396861215938953,52.35580557086984,118.61666666666667,NE,NE
Rv0460,-,CONSERVED HYDROPHOBIC PROTEIN ,3,3,True,0.37692837289065306,0.5372944715251976,0.3499677011389986,0.31456709153416507,-0.026960671751654453,0.9605558968574145,62.16946511752789,121.23333333333333,NE,NE
Rv0461,-,PROBABLE TRANSMEMBRANE PROTEIN ,17,17,True,0.6884559091812263,0.0007973108515744919,0.41705483416911987,0.0016236327256157505,-0.2714010750121065,7.307924816715697e-05,284.6474902473272,273.47647058823526,GA,GA
Rv0462,lpd,dihydrolipoamide dehydrogenase ,27,24,True,-0.9838559055842263,7.414011458814192e-11,-1.0658527939286584,7.60922099776468e-29,-0.08199688834443208,0.044311739159902094,21.083520438941285,7.0777777777777775,GD,GD
Rv0463,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,4,4,True,0.4357822557788805,0.39358039881546125,0.4323999055020899,0.14048174196440094,-0.0033823502767906244,0.9931002507517823,83.77372247236272,221.60000000000002,NE,NE
Rv0464c,-,hypothetical protein Rv0464c ,15,15,True,0.08218570610051625,0.7749151410740289,0.07991126273801819,0.630797326594444,-0.0022744433624980603,0.9822042271598853,147.6007728053096,145.00666666666666,NE,NE
Rv0465c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,28,27,True,0.41273779933666793,0.014299009958857497,0.20723089642136056,0.05492565306377189,-0.20550690291530738,3.108790605534095e-07,212.986523067276,202.93214285714288,NE,NE
Rv0466,-,hypothetical protein Rv0466 ,8,8,True,0.5479230599325013,0.09749649992444741,0.3496356626048661,0.08772441216084215,-0.19828739732763523,0.19556176913278814,237.27948871426238,240.025,NE,NE
Rv0467,icl,isocitrate lyase ,20,15,True,-0.8245163289206038,0.00022401968172327993,-0.9775975746665999,6.375558793737444e-13,-0.15308124574599613,0.06056485478579431,26.713962053793892,25.5,GD,GD
Rv0468,fadB2,3-hydroxybutyryl-CoA dehydrogenase ,13,12,True,0.07958723317876268,0.7992695187492416,0.12006166898382872,0.4857726124249389,0.040474435805066045,0.7126728228954303,78.14141311853943,113.08461538461538,NE,NE
Rv0469,umaA,POSSIBLE MYCOLIC ACID SYNTHASE UMAA ,25,24,True,0.03111292480794509,0.8934762518556246,-0.2225862960065281,0.05107518937362994,-0.2536992208144732,5.484012394196825e-08,82.89634754614997,96.13600000000001,NE,NE
Rv0470c,pcaA,MYCOLIC ACID SYNTHASE PCAA (CYCLOPROPANE SYNTHASE) ,12,12,True,0.1614887093685965,0.603483678788563,-0.011658603567914292,0.9527782751413699,-0.17314731293651078,0.07313489799134298,92.69607683272837,64.54166666666667,NE,NE
Rv0470A,-,hypothetical protein Rv0470A ,10,10,True,0.5913730413165752,0.04024105411990407,0.4957933058041486,0.00436970544482461,-0.0955797355124266,0.46542502195444446,251.8866065825288,280.3,GA,GA
Rv0471c,-,hypothetical protein Rv0471c ,12,12,True,0.6506688279500371,0.010871653188851624,0.5194083818908553,0.0009174803467265727,-0.13126044605918186,0.18509742305448376,268.70603758095797,351.59166666666664,GA,GA
Rv0472c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) ,11,11,True,0.20937913930108745,0.5110309344724753,0.20857907105453186,0.24634123126788468,-0.0008000682465555964,0.9959120910293575,138.27841676667325,106.25454545454545,NE,GA
Rv0473,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,16,16,True,0.5221425798515162,0.019611817113321016,0.6431850231566758,9.093928925518669e-07,0.12104244330515956,0.09018235077670801,142.71256824987998,243.4375,GA,GA
Rv0474,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,8,8,True,0.6717266299418754,0.03671544547021909,0.6373557113632119,0.0009054975611579202,-0.03437091857866348,0.8542524479995304,292.7967261521354,257.4125,GA,GA
Rv0475,hbhA,IRON-REGULATED HEPARIN BINDING HEMAGGLUTININ HBHA (ADHESIN) ,10,10,True,0.3967212710893624,0.1972296581862109,0.3696444112048806,0.03886479886665773,-0.027076859884481774,0.8562734116783298,111.22379509126185,130.32999999999998,GA,GA
Rv0476,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,7,6,True,0.40418003953007736,0.28756918250204994,0.33415209610548663,0.13064597266575817,-0.07002794342459073,0.7376821006849017,238.02104900365546,224.28571428571428,NE,GA
Rv0477,-,POSSIBLE CONSERVED SECRETED PROTEIN ,6,6,True,0.8312263255840051,0.023505190737896337,0.5343391460052691,0.01929687150038573,-0.296887179578736,0.15751056372811828,320.0095809368124,457.45,GA,GA
Rv0478,deoC,deoxyribose-phosphate aldolase ,3,3,True,0.17629289059953332,0.784771921939755,0.43259729551057907,0.2072237968427062,0.2563044049110458,0.606538713390051,133.88533178196562,114.60000000000001,NE,GA
Rv0479c,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,13,4,True,0.3940569779382367,0.725941578423663,0.3025864248184971,0.6379618630094885,-0.09147055311973956,,152.21034228865886,97.5,NE,ES
Rv0480c,-,POSSIBLE AMIDOHYDROLASE ,16,15,True,0.22620566189836525,0.37400015134544673,0.24670900337403637,0.08882625128980036,0.020503341475671122,0.8216984549813041,102.82679888473237,137.9,NE,NE
Rv0481c,-,hypothetical protein Rv0481c ,11,11,True,0.4616201361601967,0.10182124966795582,0.5576906272780553,0.0006309212971791411,0.09607049111785859,0.40575286761981566,96.84797517565447,192.9181818181818,GA,NE
Rv0482,murB,UDP-N-acetylenolpyruvoylglucosamine reductase ,14,3,False,,,,,,,,32.642857142857146,ES/ESD,ES
Rv0483,lprQ,PROBABLE CONSERVED LIPOPROTEIN LPRQ ,28,28,True,0.6625104804724092,2.0499421027727657e-05,0.5204044070632702,1.2650517014936046e-07,-0.14210607340913906,0.00021548539392006878,324.1398326473715,336.50357142857143,GA,GA
Rv0484c,-,PROBABLE SHORT-CHAIN TYPE OXIDOREDUCTASE ,11,10,True,0.20888645181205345,0.5115531848638212,0.4765234118370153,0.004012813786918866,0.26763696002496185,0.012487000752047674,104.4696872922009,153.97272727272727,GA,GA
Rv0485,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,23,23,True,0.2710482776765599,0.17940535336610455,0.39089480257879483,0.0005192837888242866,0.11984652490223491,0.011766314854132298,99.4531871384511,126.23478260869564,GA,NE
Rv0486,-,MANNOSYLTRANSFERASE ,13,13,True,-0.3285818040994576,0.22804711261721222,-0.45047310581058786,0.0030525654870102586,-0.12189130171113027,0.1799975959439529,47.970968000602134,29.707692307692305,GD,NE
Rv0487,-,hypothetical protein Rv0487 ,10,10,True,0.6764538843643014,0.01647053727105369,0.4146364279999309,0.019105201665518785,-0.26181745636437054,0.026840667114868086,235.49422165298,248.92,GA,NE
Rv0488,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,9,9,True,0.515620189254456,0.09799876952394461,0.48420322385675774,0.008713047402037608,-0.03141696539769823,0.8494960558447364,142.42269923652,142.04444444444445,GA,NE
Rv0489,gpm1,phosphoglyceromutase ,13,12,True,0.032718862711823594,0.9220047018305657,-0.12048604730000151,0.4840578423917234,-0.1532049100118251,0.08510771733042508,94.26959719304523,78.16153846153846,NE,NE
Rv0490,senX3,PUTATIVE TWO COMPONENT SENSOR HISTIDINE KINASE SENX3 ,16,14,True,-0.046447692266840326,0.8725416364763317,0.02130322411257234,0.8981380321136827,0.06775091637941266,0.38703948849921066,74.54227970224046,108.55,NE,NE
Rv0491,regX3,TWO COMPONENT SENSORY TRANSDUCTION PROTEIN REGX3 (TRANSCRIPTIONAL REGULATORY PROTEIN) (PROBABLY LUXR-FAMILY) ,9,8,True,0.07214005371219069,0.8480377574991099,0.1382136439250523,0.5062811589714283,0.06607359021286162,0.6737281433584867,189.02262992485186,277.44444444444446,NE,NE
Rv0492c,-,PROBABLE OXIDOREDUCTASE GMC-TYPE ,18,17,True,0.1872221894592773,0.4447896707578819,0.2818372479162004,0.03392356263093293,0.09461505845692311,0.13991841940324792,107.99394739147357,132.25,GA,NE
Rv0492A,-,hypothetical protein Rv0492A ,5,5,True,0.5526295079312655,0.205098749296599,0.48574150443517083,0.057302144938674006,-0.0668880034960947,0.8228562132395763,121.39842198025762,154.56,NE,NE
Rv0493c,-,hypothetical protein Rv0493c ,17,17,True,0.12415151109299132,0.6345401103175575,0.22354238387257724,0.11412160178227211,0.09939087277958593,0.14396861215938953,73.49892873108396,127.51176470588234,NE,NE
Rv0494,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY GNTR-FAMILY) ,8,8,True,0.22629116778795755,0.5468673907779612,0.2095833832528688,0.3267106876584093,-0.016707784535088754,0.9329653631068626,52.59409424762451,95.1,NE,NE
Rv0495c,-,hypothetical protein Rv0495c ,14,14,True,-0.2048497771129429,0.46359085530926747,-0.4478008760486333,0.0021833165714337994,-0.2429510989356904,0.00312116113173587,54.76613570078621,45.98571428571428,GD,NE
Rv0496,-,hypothetical protein Rv0496 ,8,8,True,0.15528082330897325,0.6931302261877491,0.4402990748141406,0.0267816512475609,0.28501825150516735,0.05966801793142784,41.53114116290061,99.0625,GA,NE
Rv0497,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,15,15,True,0.11685275309145525,0.6850274245179545,0.4015265644593614,0.004659898871271126,0.28467381136790615,0.0002665731765214563,60.94576127244678,94.72666666666665,GA,NE
Rv0498,-,hypothetical protein Rv0498 ,12,11,True,0.22231341955137898,0.4613167162509375,0.31587008724501564,0.05492859866948063,0.09355666769363666,0.37224327513500927,111.45196236389593,172.92500000000004,NE,NE
Rv0499,-,hypothetical protein Rv0499 ,7,7,True,0.6322030221040118,0.07067475260520265,0.41855035977720556,0.05238925406463178,-0.21365266232680624,0.23123163075332434,152.5820839185114,191.79999999999998,NE,NE
Rv0500,proC,pyrroline-5-carboxylate reductase ,13,2,False,,,,,,,,1.5307692307692309,ES/ESD,ES
Rv0500A,-,hypothetical protein Rv0500A ,5,5,True,0.2226665481321982,0.6467360333441105,0.37880737931977865,0.14954781519591892,0.15614083118758046,0.5754763382417376,84.97196372679264,99.22,NE,NE
Rv0500B,-,hypothetical protein Rv0500B ,2,2,True,0.45678033498139875,0.541570060190695,0.11364010725667349,0.8133948001582507,-0.34314022772472524,0.6834284898569043,141.32414872659416,134.6,NE,NE
Rv0501,galE2,POSSIBLE UDP-GLUCOSE 4-EPIMERASE GALE2 (GALACTOWALDENASE) (UDP-GALACTOSE 4-EPIMERASE) (URIDINE DIPHOSPHATE GALACTOSE 4-EPIMERASE) (URIDINE DIPHOSPHO-GALACTOSE 4-EPIMERASE) ,26,25,True,0.04585595252131559,0.8356581422784122,0.13811463403965527,0.23775951324790645,0.09225868151833967,0.028266658953128937,69.43288744333577,100.63461538461539,NE,NE
Rv0502,-,hypothetical protein Rv0502 ,19,19,True,0.31585643738120706,0.14967818147065762,0.45913024976009187,0.00018586365151414583,0.1432738123788848,0.013982912463478133,119.922757874088,161.93684210526314,GA,NE
Rv0503c,cmaA2,CYCLOPROPANE-FATTY-ACYL-PHOSPHOLIPID SYNTHASE 2 CMAA2 (CYCLOPROPANE FATTY ACID SYNTHASE) (CFA SYNTHASE) (CYCLOPROPANE MYCOLIC ACID SYNTHASE 2) (MYCOLIC ACID TRANS-CYCLOPROPANE SYNTHETASE) ,21,21,True,0.8428365203280763,1.9179883849281045e-06,0.5165213524474483,7.54991471040209e-06,-0.326315167880628,2.608221458393081e-08,576.7540133818154,416.84285714285716,GA,GA
Rv0504c,-,hypothetical protein Rv0504c ,9,9,True,-0.49610472020283763,0.11479350695269187,-0.473675918970954,0.010440695259659162,0.02242880123188362,0.8959587639281908,91.75495440042688,53.711111111111116,GD,NE
Rv0505c,serB1,POSSIBLE PHOSPHOSERINE PHOSPHATASE SERB1 (PSP) (O-PHOSPHOSERINE PHOSPHOHYDROLASE) (PSPASE) ,21,20,True,-0.7322019285314487,5.055750016154905e-05,-0.639258013092906,1.4664896726974756e-08,0.09294391543854275,0.08328551898392217,13.682737563443782,18.04761904761905,GD,NE
Rv0506,mmpS2,PROBABLE CONSERVED MEMBRANE PROTEIN MMPS2 ,9,9,True,0.2843339215262068,0.4055444681007884,0.5473353834023263,0.0027454482780636807,0.26300146187611956,0.04736315562882409,118.73458708555184,215.0,GA,NE
Rv0507,mmpL2,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL2 ,81,75,True,-0.19108975077938636,0.061670212473149015,-0.1731438970769313,0.004703208289140854,0.01794585370245505,0.2072363355816012,80.97589887374824,97.72222222222223,GD,NE
Rv0508,-,hypothetical protein Rv0508 ,9,8,True,0.014162790062869116,0.9724826782232368,0.03149746949742731,0.8889621694896477,0.017334679434558194,0.9202562549612608,93.50481748624428,171.7,NE,NE
Rv0509,hemA,glutamyl-tRNA reductase ,22,2,False,,,,,,,,0.03636363636363637,ES/ESD,ES
Rv0510,hemC,porphobilinogen deaminase ,13,2,False,,,,,,,,0.6461538461538462,ES/ESD,ES
Rv0511,hemD,PROBABLE UROPORPHYRIN-III C-METHYLTRANSFERASE HEMD (UROPORPHYRINOGEN III METHYLASE) (UROGEN III METHYLASE) (SUMT) (UROGEN III METHYLASE) (UROM) ,19,3,False,,,,,,,,0.6105263157894737,ES/ESD,GD
Rv0512,hemB,delta-aminolevulinic acid dehydratase ,22,2,False,,,,,,,,9.345454545454546,ES/ESD,ES
Rv0513,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,7,7,True,0.28804945717908986,0.46694158188852414,0.46338187269677783,0.029355765869110706,0.17533241551768797,0.33778828438273584,79.20557408060684,162.70000000000002,GA,NE
Rv0514,-,POSSIBLE TRANSMEMBRANE PROTEIN ,2,2,True,0.11819084617733297,0.8870662648974973,0.6027091973565696,0.14618583167395932,0.4845183511792366,0.5634268343022059,23.609560620333436,271.6,NE,NE
Rv0515,-,CONSERVED 13E12 REPEAT FAMILY PROTEIN ,18,18,True,0.6298144813432681,0.00175846746466348,0.592735350385118,1.6933988622753815e-06,-0.037079130958150075,0.625912404299327,256.7446082225434,327.68888888888887,GA,NE
Rv0516c,-,hypothetical protein Rv0516c ,10,10,True,0.46499882190115704,0.12024126020730312,0.2729323926755304,0.14170744141256278,-0.19206642922562667,0.10525617279173914,211.98994759334127,206.48999999999995,NE,GA
Rv0517,-,POSSIBLE MEMBRANE ACYLTRANSFERASE ,22,22,True,0.6924209851469354,9.309172603817415e-05,0.432276278806503,0.00015454651831947274,-0.2601447063404324,9.300895686248367e-07,309.05085879600296,281.15,GA,GA
Rv0518,-,POSSIBLE EXPORTED PROTEIN ,12,11,True,0.3876204168010661,0.16228596458128736,0.2868319525164109,0.0861720820202352,-0.10078846428465521,0.32925944382146255,243.6030171173278,286.5166666666667,NE,GA
Rv0519c,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,10,10,True,0.5715842500772169,0.04799604953822067,0.4272790713387943,0.015328240976802654,-0.14430517873842263,0.2353088733319762,217.3577983878858,233.51,GA,GA
Rv0520,-,POSSIBLE METHYLTRANSFERASE/METHYLASE (FRAGMENT) ,5,5,True,0.8035832483287544,0.04925763767138967,0.6989499136584292,0.004435459803170783,-0.1046333346703252,0.7220281398866776,187.269848140482,341.7,GA,GA
Rv0521,-,POSSIBLE METHYLTRANSFERASE/METHYLASE (FRAGMENT) ,6,6,True,0.28550908119374924,0.5075499446535029,0.32922057115138104,0.1711260900122053,0.0437114899576318,0.8640486452848364,163.67175175449896,175.83333333333334,NE,NE
Rv0522,gabP,PROBABLE GABA PERMEASE GABP (4-AMINO BUTYRATE TRANSPORT CARRIER) (GAMA-AMINOBUTYRATE PERMEASE) ,22,22,True,0.2754403410557149,0.18249849862653278,0.2895976931961803,0.014866484087499673,0.014157352140465373,0.8310295361217385,101.248327885459,138.46818181818182,GA,NE
Rv0523c,-,hypothetical protein Rv0523c ,10,10,True,0.1398181614844356,0.6911758034282087,0.217016772492042,0.250531257142735,0.07719861100760639,0.5670498169079838,89.70086924303935,120.22999999999999,NE,NE
Rv0524,hemL,glutamate-1-semialdehyde aminotransferase ,21,0,False,,,,,,,,0.0,ES/ESD,ES
Rv0525,-,hypothetical protein Rv0525 ,10,1,False,,,,,,,,12.09,ES/ESD,ES
Rv0526,-,POSSIBLE THIOREDOXIN PROTEIN (THIOL-DISULFIDE INTERCHANGE PROTEIN) ,7,4,False,,,,,,,,0.35714285714285715,Uncertain,ES
Rv0527,ccdA,POSSIBLE CYTOCHROME C-TYPE BIOGENESIS PROTEIN CCDA ,5,4,False,,,,,,,,0.42000000000000004,Uncertain,ES
Rv0528,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,16,5,False,,,,,,,,0.13125,ES/ESD,ES
Rv0529,ccsA,POSSIBLE CYTOCHROME C-TYPE BIOGENESIS PROTEIN CCSA ,18,4,False,,,,,,,,0.1388888888888889,ES/ESD,ES
