ORF ID,Name,Description,Total # TA Sites,#Sites with 0 insertions,Used in Models,Gene (M0) Coef,Gene(M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States
Rv0429c,def,peptide deformylase ,10,8,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv0430,-,hypothetical protein Rv0430 ,4,4,True,-1.900434478937974,5.855583019772077e-06,-1.9264683067671378,7.405867629198001e-12,-0.026033827829163858,0.9555587749445349,36.10031013276548,0.0,GD,ES
Rv0431,-,PUTATIVE TUBERCULIN RELATED PEPTIDE ,10,2,True,-0.17265199379020849,0.6255110212034943,-0.1930082820163154,0.3747249662718375,-0.02035628822610691,0.9048120792629931,74.67375347161627,116.6,NE,NE
Rv0432,sodC,PROBABLE PERIPLASMIC SUPEROXIDE DISMUTASE ,14,0,True,0.2775877465087479,0.3220666508301871,0.26619380639707285,0.13031305818416677,-0.01139394011167505,0.9271747381746368,73.44673275598983,108.57142857142857,NE,NE
Rv0433,-,hypothetical protein Rv0433 ,24,1,True,0.14964533379270276,0.5017656981482435,0.2783252840514366,0.0310887201276359,0.12867995025873383,0.007614463018343568,84.79980947621256,107.64166666666665,GA,NE
Rv0434,-,hypothetical protein Rv0434 ,14,0,True,0.2558278951293561,0.36534894751158553,0.40676799394742585,0.014749028279955502,0.15094009881806975,0.08589911113749113,145.26917317020852,184.89285714285714,GA,NE
Rv0435c,-,PUTATIVE CONSERVED ATPASE ,24,0,True,0.22389612948184426,0.29104479081999607,0.28234931664293433,0.02830178749327156,0.058453187161090076,0.2729291218588383,100.33652091437659,129.41666666666666,GA,NE
Rv0436c,pssA,PROBABLE CDP-DIACYLGLYCEROL--SERINE O-PHOSPHATIDYLTRANSFERASE PSSA (PS SYNTHASE) (PHOSPHATIDYLSERINE SYNTHASE) ,17,0,True,0.07959849938474096,0.7749772386531739,0.04886142816169725,0.7897061913170961,-0.030737071223043713,0.7387150061204556,54.09787931217727,66.91176470588235,NE,NE
Rv0437c,psd,phosphatidylserine decarboxylase ,8,1,True,-0.5139937319683452,0.13978169206741206,-0.12996101617217773,0.6101330294682378,0.3840327157961675,0.020591620166209308,46.906680382304366,53.662499999999994,NE,NE
Rv0438c,moeA2,PROBABLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEA2 ,15,0,True,0.1611185558509048,0.5726181445442454,0.30503532948080364,0.06587316236224605,0.14391677362989885,0.07747777371254724,64.23567356673445,102.94666666666669,NE,NE
Rv0439c,-,short chain dehydrogenase ,19,1,True,0.22464502039762305,0.3547516228516997,0.3851615437363772,0.006600210226049516,0.16051652333875413,0.009769456036156018,97.97394525529832,147.36315789473684,GA,NE
Rv0440,groEL,chaperonin GroEL ,13,11,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv0441c,-,hypothetical protein Rv0441c ,10,0,True,0.3869900004416017,0.22754122962879314,0.4688726141028704,0.01766058979103437,0.0818826136612687,0.5759222746914298,105.52221714109751,222.88000000000002,GA,NE
Rv0442c,PPE10,PPE FAMILY PROTEIN ,25,1,True,0.12413396478827723,0.574834471626336,0.3187599609664864,0.010376189487742975,0.19462599617820917,3.212634918692281e-05,81.99549639860412,128.5,GA,NE
Rv0443,-,hypothetical protein Rv0443 ,16,0,True,0.48598815834160697,0.039107997510784955,0.5297731044211559,0.0004091863354577041,0.043784946079548914,0.6369856652910497,194.18157162661026,255.09375,GA,NE
Rv0444c,-,hypothetical protein Rv0444c ,9,0,True,0.10333350919895462,0.7877060982766615,0.3297342256212331,0.13334852143146086,0.2264007164222785,0.11238620993026989,54.93042764369662,85.68888888888888,NE,NE
Rv0445c,sigK,RNA polymerase sigma factor SigK ,10,1,True,0.2134315226245528,0.5387898608711952,0.12424460609323837,0.5841936604051085,-0.08918691653131444,0.5399639050887274,150.07310465979845,196.23,NE,NE
Rv0446c,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,17,0,True,0.37868136968922483,0.10808132661493572,0.3149821029726075,0.04124878137619051,-0.06369926671661735,0.4290700472175887,107.23303756767582,143.8176470588235,GA,NE
Rv0447c,ufaA1,PROBABLE CYCLOPROPANE-FATTY-ACYL-PHOSPHOLIPID SYNTHASE UFAA1 (CYCLOPROPANE FATTY ACID SYNTHASE) (CFA SYNTHASE) ,27,1,True,0.33144093545329434,0.07127944412713177,0.24672392500081702,0.044505279658346115,-0.08471701045247731,0.05289593182849514,181.21339052869823,188.48518518518514,GA,NE
Rv0448c,-,hypothetical protein Rv0448c ,16,0,True,0.5121420568743014,0.02806627279808544,0.3157214745050908,0.047956349813363455,-0.19642058236921056,0.008760710146982263,158.44867528891427,171.8,GA,NE
Rv0449c,-,hypothetical protein Rv0449c ,23,0,True,0.2629312646560464,0.2125873056733778,0.06572546322055844,0.6670800233511789,-0.19720580143548794,0.00010980066897916635,118.5412893033967,129.6782608695652,NE,NE
Rv0450c,mmpL4,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL4 ,84,4,True,-0.28710315460519187,0.0030152938345672712,-0.3290308534279521,1.690445375640205e-07,-0.04192769882276021,0.0011744109031403425,46.074451949237755,55.291666666666664,GD,NE
Rv0451c,mmpS4,PROBABLE CONSERVED MEMBRANE PROTEIN MMPS4 ,15,0,True,-0.42942849825067764,0.08390887665687494,-0.7224241851838099,1.5313584249133648e-06,-0.29299568693313227,0.000405442266874978,28.245384082085476,27.8,GD,NE
Rv0452,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,10,0,True,0.3529491148163769,0.2805121455713596,0.4776343163098456,0.015723562306219834,0.12468520149346868,0.3574814567282448,93.71012931975064,159.89000000000001,GA,NE
Rv0453,PPE11,PPE FAMILY PROTEIN ,24,2,True,0.1879456914467377,0.3852942294158975,0.24920513655331503,0.05665572013902567,0.061259445106577326,0.24713154919420868,138.8507558968689,181.10833333333332,NE,NE
Rv0454,-,hypothetical protein Rv0454 ,7,0,True,0.7013420185348713,0.05025569232615008,0.6273115009624903,0.007302051373741983,-0.074030517572381,0.7441216952930484,169.11031477385202,253.91428571428574,GA,NE
Rv0455c,-,hypothetical protein Rv0455c ,11,1,True,-0.8025772229928931,0.002608879532805092,-0.9638942640465791,2.2967976671464157e-08,-0.16131704105368594,0.16771838661431793,23.179744423877857,21.209090909090907,GD,NE
Rv0456c,echA2,enoyl-CoA hydratase ,11,0,True,0.3121826344560986,0.3232170244607837,0.30015913391766696,0.13037669342487052,-0.012023500538431653,0.9407680128703322,85.11642476835759,129.21818181818182,NE,NE
Rv0456A,-,hypothetical protein Rv0456A ,4,1,True,0.009672194137185177,0.9877326078855042,0.13521880357856775,0.712837035813266,0.12554660944138257,0.7593582612302292,115.43143320514977,133.25,NE,NE
Rv0457c,-,PROBABLE PEPTIDASE ,39,4,True,-0.13546598588659062,0.4287403375565524,-0.1430712637269128,0.18141779237219535,-0.007605277840322194,0.8573937771395227,69.45914682276346,90.96666666666667,NE,NE
Rv0458,-,PROBABLE ALDEHYDE DEHYDROGENASE ,23,0,True,0.27158518480159455,0.19609719039934806,0.26969494777163405,0.0424587513866453,-0.0018902370299604954,0.9806456075804607,113.15141475622471,148.4217391304348,GA,NE
Rv0459,-,hypothetical protein Rv0459 ,6,0,True,0.14350669000982494,0.7624739898032691,0.4193287456954951,0.11736620617218575,0.2758220556856702,0.2257078424755245,52.35580557086984,118.61666666666667,NE,NE
Rv0460,-,CONSERVED HYDROPHOBIC PROTEIN ,3,0,True,0.37469298737085716,0.5568381532991825,0.3465962467079387,0.38299742997671626,-0.02809674066291845,0.963398293913358,62.16946511752789,121.23333333333333,NE,NE
Rv0461,-,PROBABLE TRANSMEMBRANE PROTEIN ,17,0,True,0.6862205236615013,0.0012190483167624727,0.4329027516812647,0.0035991857782102987,-0.25331777198023664,0.00039657403742662784,284.6474902473272,273.47647058823526,GA,GA
Rv0462,lpd,dihydrolipoamide dehydrogenase ,27,3,True,-0.9860912911039819,2.5969193108568244e-10,-1.079986330196927,1.656829940574838e-24,-0.09389503909294517,0.0302266119324021,21.083520438941285,7.0777777777777775,GD,GD
Rv0463,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,4,0,True,0.433546870259151,0.4135193150718136,0.4076185484069366,0.22581759276140767,-0.025928321852214387,0.9556317213875707,83.77372247236272,221.60000000000002,NE,NE
Rv0464c,-,hypothetical protein Rv0464c ,15,0,True,0.07995032058077933,0.7877828308766459,0.06113759539683937,0.7508012504157181,-0.018812725183939963,0.864168825592394,147.6007728053096,145.00666666666666,NE,NE
Rv0465c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,28,1,True,0.410502413816907,0.019024888285665027,0.21392939954053636,0.08042179548509186,-0.19657301427637064,2.7611208023606535e-06,212.986523067276,202.93214285714288,NE,NE
Rv0466,-,hypothetical protein Rv0466 ,8,0,True,0.5456876744127515,0.11292794041366458,0.34268829984721255,0.14348129997134815,-0.2029993745655389,0.22060097799957798,237.27948871426238,240.025,NE,NE
Rv0467,icl,isocitrate lyase ,20,5,True,-0.8267517144403806,0.0003420209665027126,-0.9969928571446162,3.789042560628932e-11,-0.17024114270423552,0.05158289576369275,26.713962053793892,25.5,GD,GD
Rv0468,fadB2,3-hydroxybutyryl-CoA dehydrogenase ,13,1,True,0.07735184765904957,0.8104631338896824,0.111765935876695,0.572814286687289,0.03441408821764544,0.7787651949560321,78.14141311853943,113.08461538461538,NE,NE
Rv0469,umaA,POSSIBLE MYCOLIC ACID SYNTHASE UMAA ,25,1,True,0.028877539288219914,0.9043080200516475,-0.21975443734355568,0.09036080127168708,-0.2486319766317756,3.0602653446205766e-07,82.89634754614997,96.13600000000001,NE,NE
Rv0470c,pcaA,MYCOLIC ACID SYNTHASE PCAA (CYCLOPROPANE SYNTHASE) ,12,0,True,0.15925332384886542,0.6222000206665752,-0.016329133354574064,0.9432158249745589,-0.17558245720343948,0.0904536360619487,92.69607683272837,64.54166666666667,NE,NE
Rv0470A,-,hypothetical protein Rv0470A ,10,0,True,0.5891376557968319,0.049575980114290714,0.5185883215731902,0.008093791007964321,-0.07054933422364162,0.6373050322281066,251.8866065825288,280.3,GA,GA
Rv0471c,-,hypothetical protein Rv0471c ,12,0,True,0.6484334424303263,0.014527566343265966,0.5128319883755837,0.0037500538339140074,-0.13560145405474255,0.2068372228365287,268.70603758095797,351.59166666666664,GA,GA
Rv0472c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) ,11,0,True,0.20714375378138355,0.5333493414123663,0.18280102740959076,0.3776033723265178,-0.0243427263717928,0.8704862143339466,138.27841676667325,106.25454545454545,NE,GA
Rv0473,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,16,0,True,0.5199071943317769,0.02527884122555723,0.6225418408734921,2.365227290578227e-05,0.10263464654171517,0.1966436742381688,142.71256824987998,243.4375,GA,GA
Rv0474,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,8,0,True,0.669491244422141,0.045253089628908706,0.6532047305943738,0.0024746329509749824,-0.016286513827767246,0.9412782674415046,292.7967261521354,257.4125,GA,GA
Rv0475,hbhA,IRON-REGULATED HEPARIN BINDING HEMAGGLUTININ HBHA (ADHESIN) ,10,0,True,0.39448588556959635,0.21694831956844976,0.34944453666670283,0.08843495005735864,-0.04504134890289352,0.778600443851443,111.22379509126185,130.32999999999998,NE,GA
Rv0476,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,7,1,True,0.4019446540103074,0.30903453150963395,0.3378566972888695,0.18105899182076834,-0.06408795672143786,0.7804036992579548,238.02104900365546,224.28571428571428,NE,GA
Rv0477,-,POSSIBLE CONSERVED SECRETED PROTEIN ,6,0,True,0.8289909400642893,0.02971366613321703,0.5430297466222783,0.03602064412356857,-0.285961193442011,0.2084557446830641,320.0095809368124,457.45,GA,GA
Rv0478,deoC,deoxyribose-phosphate aldolase ,3,0,True,0.17405750507978865,0.7941797597764861,0.4104242534150219,0.3011970201212759,0.23636674833523327,0.6669352239210862,133.88533178196562,114.60000000000001,NE,GA
Rv0479c,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,13,9,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv0480c,-,POSSIBLE AMIDOHYDROLASE ,16,1,True,0.22397027637860642,0.3981502280424304,0.2502145776970098,0.12883495957747432,0.026244301318403357,0.7889889194544112,102.82679888473237,137.9,NE,NE
Rv0481c,-,hypothetical protein Rv0481c ,11,0,True,0.4593847506404323,0.1180764970514605,0.5379602827079367,0.0035931506012729176,0.0785755320675044,0.5505851415477361,96.84797517565447,192.9181818181818,GA,NE
Rv0482,murB,UDP-N-acetylenolpyruvoylglucosamine reductase ,14,11,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv0483,lprQ,PROBABLE CONSERVED LIPOPROTEIN LPRQ ,28,0,True,0.6602750949526686,4.046462163906504e-05,0.5170056883800714,2.646761643955326e-06,-0.14326940657259712,0.00043958624667147426,324.1398326473715,336.50357142857143,GA,GA
Rv0484c,-,PROBABLE SHORT-CHAIN TYPE OXIDOREDUCTASE ,11,1,True,0.2066510662923042,0.5344008433687817,0.4627866812642611,0.013745599012359477,0.2561356149719569,0.0245715230445906,104.4696872922009,153.97272727272727,GA,GA
Rv0485,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,23,0,True,0.2688128921568278,0.20094318527105215,0.3683222999431025,0.003959004674256101,0.0995094077862747,0.05436058113007305,99.4531871384511,126.23478260869564,GA,NE
Rv0486,-,MANNOSYLTRANSFERASE ,13,0,True,-0.3308171896192306,0.24219004977398376,-0.4560661143127377,0.00786791714442065,-0.12524892469350707,0.205066549874682,47.970968000602134,29.707692307692305,GD,NE
Rv0487,-,hypothetical protein Rv0487 ,10,0,True,0.6742184988445683,0.021283630039140255,0.39897059723756073,0.04815268962881924,-0.2752479016070076,0.030015480751342527,235.49422165298,248.92,GA,NE
Rv0488,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,9,0,True,0.5133848037347222,0.11364073918083016,0.4889549937599876,0.019266779030137623,-0.024429809974734595,0.8969724435977822,142.42269923652,142.04444444444445,GA,NE
Rv0489,gpm1,phosphoglyceromutase ,13,1,True,0.030483477192079576,0.9306199200647417,-0.12843839297893597,0.5135214490924206,-0.15892187017101556,0.09549542378236081,94.26959719304523,78.16153846153846,NE,NE
Rv0490,senX3,PUTATIVE TWO COMPONENT SENSOR HISTIDINE KINASE SENX3 ,16,2,True,-0.0486830777865781,0.8677325889561973,0.014786978317667034,0.9409766253266383,0.06347005610424514,0.463843336825019,74.54227970224046,108.55,NE,NE
Rv0491,regX3,TWO COMPONENT SENSORY TRANSDUCTION PROTEIN REGX3 (TRANSCRIPTIONAL REGULATORY PROTEIN) (PROBABLY LUXR-FAMILY) ,9,1,True,0.0699046681924883,0.8576402817311638,0.12694660227419366,0.5955507120898401,0.05704193408170535,0.7449100334011101,189.02262992485186,277.44444444444446,NE,NE
Rv0492c,-,PROBABLE OXIDOREDUCTASE GMC-TYPE ,18,1,True,0.18498680393953915,0.46829869649183303,0.2702667618556597,0.07574051396493393,0.08527995791612053,0.2285789438482975,107.99394739147357,132.25,NE,NE
Rv0492A,-,hypothetical protein Rv0492A ,5,0,True,0.5503941224115416,0.22472936408754787,0.49142373851952575,0.09035004287028317,-0.058970383892015865,0.8630049923350142,121.39842198025762,154.56,NE,NE
Rv0493c,-,hypothetical protein Rv0493c ,17,0,True,0.12191612557327791,0.6543839632032213,0.20515817170083173,0.2072103711181919,0.08324204612755381,0.2725659955685847,73.49892873108396,127.51176470588234,NE,NE
Rv0494,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY GNTR-FAMILY) ,8,0,True,0.2240557822682178,0.566166801206547,0.21029977658887392,0.38837265043524316,-0.013756005679343875,0.9523462217856545,52.59409424762451,95.1,NE,NE
Rv0495c,-,hypothetical protein Rv0495c ,14,0,True,-0.20708516263270094,0.4743740952192406,-0.44597695720038494,0.006969903420844729,-0.238891794567684,0.006059405481989424,54.76613570078621,45.98571428571428,GD,NE
Rv0496,-,hypothetical protein Rv0496 ,8,0,True,0.1530454377892443,0.7072577763018544,0.42041313593472857,0.06406943508553413,0.2673676981454843,0.09925453045695666,41.53114116290061,99.0625,NE,NE
Rv0497,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,15,0,True,0.11461736757173162,0.6996957648911952,0.3826443262695106,0.01780811848371183,0.268026958697779,0.0010620209626697478,60.94576127244678,94.72666666666665,GA,NE
Rv0498,-,hypothetical protein Rv0498 ,12,1,True,0.22007803403163484,0.4828513290639136,0.2971513071353797,0.11662922414634347,0.07707327310374484,0.518347810542367,111.45196236389593,172.92500000000004,NE,NE
Rv0499,-,hypothetical protein Rv0499 ,7,0,True,0.629967636584284,0.08322117385019019,0.4170638487093854,0.08896426482651361,-0.2129037878748986,0.27042617397526053,152.5820839185114,191.79999999999998,NE,NE
Rv0500,proC,pyrroline-5-carboxylate reductase ,13,11,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv0500A,-,hypothetical protein Rv0500A ,5,0,True,0.2204311626124516,0.663248039697666,0.35147322640357975,0.24553754457416266,0.13104206379112815,0.6775816458724894,84.97196372679264,99.22,NE,NE
Rv0500B,-,hypothetical protein Rv0500B ,2,0,True,0.45454494946168633,0.5603207755565331,0.14068838761601946,0.7922586707353806,-0.3138565618456669,0.7322872864362092,141.32414872659416,134.6,NE,NE
Rv0501,galE2,POSSIBLE UDP-GLUCOSE 4-EPIMERASE GALE2 (GALACTOWALDENASE) (UDP-GALACTOSE 4-EPIMERASE) (URIDINE DIPHOSPHATE GALACTOSE 4-EPIMERASE) (URIDINE DIPHOSPHO-GALACTOSE 4-EPIMERASE) ,26,1,True,0.043620567001596,0.8487959008369751,0.12669899468696028,0.3484540813712265,0.08307842768536428,0.07025268902984208,69.43288744333577,100.63461538461539,NE,NE
Rv0502,-,hypothetical protein Rv0502 ,19,0,True,0.3136210518614921,0.1698958364741422,0.4454555763774291,0.001326708112739679,0.13183452451593702,0.035319725104422925,119.922757874088,161.93684210526314,GA,NE
Rv0503c,cmaA2,CYCLOPROPANE-FATTY-ACYL-PHOSPHOLIPID SYNTHASE 2 CMAA2 (CYCLOPROPANE FATTY ACID SYNTHASE) (CFA SYNTHASE) (CYCLOPROPANE MYCOLIC ACID SYNTHASE 2) (MYCOLIC ACID TRANS-CYCLOPROPANE SYNTHETASE) ,21,0,True,0.8406011348083455,4.442295113220912e-06,0.5187294496419766,6.00389445360878e-05,-0.3218716851663689,1.2107128209073248e-07,576.7540133818154,416.84285714285716,GA,GA
Rv0504c,-,hypothetical protein Rv0504c ,9,0,True,-0.49834010572258913,0.1270254660634405,-0.46765364241170587,0.02588860259070176,0.03068646331088326,0.8677917004363038,91.75495440042688,53.711111111111116,GD,NE
Rv0505c,serB1,POSSIBLE PHOSPHOSERINE PHOSPHATASE SERB1 (PSP) (O-PHOSPHOSERINE PHOSPHOHYDROLASE) (PSPASE) ,21,1,True,-0.7344373140512075,8.282318501414264e-05,-0.6540837380424753,1.8349385858088734e-07,0.08035357600873216,0.17789791571813468,13.682737563443782,18.04761904761905,GD,NE
Rv0506,mmpS2,PROBABLE CONSERVED MEMBRANE PROTEIN MMPS2 ,9,0,True,0.2820985360064834,0.4287403375565524,0.5390623897809048,0.009104109925122957,0.25696385377442144,0.07123045693758967,118.73458708555184,215.0,GA,NE
Rv0507,mmpL2,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL2 ,81,6,True,-0.19332513629912848,0.06814537871193266,-0.16382094632676714,0.01890807053692107,0.029504189972361344,0.036199242799814964,80.97589887374824,97.72222222222223,GD,NE
Rv0508,-,hypothetical protein Rv0508 ,9,1,True,0.011927404543153242,0.9756041211644207,0.03593319968572793,0.8917915892146572,0.02400579514257469,0.8993691815731042,93.50481748624428,171.7,NE,NE
Rv0509,hemA,glutamyl-tRNA reductase ,22,20,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv0510,hemC,porphobilinogen deaminase ,13,11,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv0511,hemD,PROBABLE UROPORPHYRIN-III C-METHYLTRANSFERASE HEMD (UROPORPHYRINOGEN III METHYLASE) (UROGEN III METHYLASE) (SUMT) (UROGEN III METHYLASE) (UROM) ,19,16,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,GD
Rv0512,hemB,delta-aminolevulinic acid dehydratase ,22,20,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv0513,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,7,0,True,0.28581407165932543,0.4865911242583997,0.4642236777827644,0.05498197556306597,0.17840960612343898,0.3684694116754408,79.20557408060684,162.70000000000002,NE,NE
Rv0514,-,POSSIBLE TRANSMEMBRANE PROTEIN ,2,0,True,0.11595546065759144,0.8925304270256194,0.5716329200864041,0.23011291292377362,0.45567745942881266,0.6117482003099797,23.609560620333436,271.6,NE,NE
Rv0515,-,CONSERVED 13E12 REPEAT FAMILY PROTEIN ,18,0,True,0.6275790958235521,0.002608879532805092,0.5930783364808153,1.8975694391608782e-05,-0.034500759342736775,0.6842443284145474,256.7446082225434,327.68888888888887,GA,NE
Rv0516c,-,hypothetical protein Rv0516c ,10,0,True,0.46276343638139267,0.13737150733001713,0.2613518629329509,0.21866009147343596,-0.2014115734484418,0.11315123825441332,211.98994759334127,206.48999999999995,NE,GA
Rv0517,-,POSSIBLE MEMBRANE ACYLTRANSFERASE ,22,0,True,0.6901855996272326,0.00016508575221253004,0.4265839028217243,0.0009169608295178294,-0.26360169680550827,2.347865433513701e-06,309.05085879600296,281.15,GA,GA
Rv0518,-,POSSIBLE EXPORTED PROTEIN ,12,1,True,0.38538503128132984,0.1827992985978481,0.2955366279830504,0.11885536589683984,-0.08984840329827942,0.43506249858387597,243.6030171173278,286.5166666666667,NE,GA
