#Command: python3 Fitness_Esimation.py H37RvBD1_TTN.csv H37RvBD1_hmm_np.csv H37RvBD1.pickle H37RvBD1.prot_table H37RvBD1_Gumbel_predictions.txt
#Gumbel/Bernoulli Calls: Calls from the Gumbel Analysis. Genes found to be significant through Bernoulli when all sites have 0 insertions are labeled EB
#Significant size n for genes lacking insertion: 1.616911723671773
#HMM States: HMM+NP model trained on data
#Gene+TTN States: Genes labeled E by the Gumbel are determined to be ES and those labeled EB by Gumbel are determined to be ESB
#Gene+TTN Summary: 315ES 54ESB 731GD 1036GA 1845NE
ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States,Gumbel Call
Rv0990c,-,hypothetical protein Rv0990c ,8,7,True,-0.2689851173109642,0.4078266396627374,0.235498869992571,0.251041698163445,0.5044839873035352,0.0023151893737652363,46.09915739475245,89.775,NE,NE,NE
Rv0991c,-,CONSERVED HYPOTHETICAL SERINE RICH PROTEIN ,3,3,True,0.7948155647525725,0.11691293151312314,0.5472383216399592,0.09495226501621537,-0.2475772431126133,0.6250717834852074,114.62908192418458,243.4333333333333,NE,NE,S
Rv0992c,-,hypothetical protein Rv0992c ,6,6,True,0.47200230363108037,0.19439424280540735,0.4405247462006251,0.055469955144116526,-0.03147755743045527,0.9063759476841572,111.40690046996697,162.73333333333335,NE,NE,NE
Rv0993,galU,PROBABLE UTP--GLUCOSE-1-PHOSPHATE URIDYLYLTRANSFERASE GALU (UDP-GLUCOSE PYROPHOSPHORYLASE) (UDPGP) (ALPHA-D-GLUCOSYL-1-PHOSPHATE URIDYLYLTRANSFERASE) (URIDINE DIPHOSPHOGLUCOSE PYROPHOSPHORYLASE) ,15,2,False,,,,,,,,16.220000000000002,ES,ES,E
Rv0994,moeA1,PROBABLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEA1 ,14,13,True,0.06905568161319303,0.7957738287964877,0.3258795626250135,0.02941317773933394,0.25682388101182047,0.0020010737486583006,53.185351197155335,78.32142857142857,GA,NE,NE
Rv0995,rimJ,POSSIBLE RIBOSOMAL-PROTEIN-ALANINE ACETYLTRANSFERASE RIMJ (ACETYLATING ENZYME FOR N-TERMINAL OF RIBOSOMAL PROTEIN S5) ,6,6,True,0.06888167879603928,0.8694510505006028,0.3360639206246555,0.14884676378558825,0.2671822418286162,0.2088903992604255,91.8162600828529,73.16666666666667,NE,NE,NE
Rv0996,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,18,18,True,0.4550174213347892,0.022222257616765724,0.36858391249709893,0.004521812726080124,-0.08643350883769024,0.18676889214181627,165.62146902500228,158.68888888888887,GA,NE,NE
Rv0997,-,hypothetical protein Rv0997 ,7,6,True,0.19889819499404246,0.5779300375344648,0.11754029691613035,0.617286663165938,-0.0813578980779121,0.6971931991234424,93.1240330795707,138.55714285714285,NE,NE,NE
Rv0998,-,hypothetical protein Rv0998 ,13,11,True,-0.5236712219256655,0.02551777030531482,-0.2091066746145698,0.1886532511414862,0.31456454731109573,0.0006434568796221343,27.829162561873815,43.73846153846154,NE,NE,NE
Rv0999,-,hypothetical protein Rv0999 ,11,11,True,0.5109749567897509,0.0473735552402541,0.444561670922214,0.007609266783659844,-0.06641328586753692,0.5950135446086148,150.9571662595016,194.8181818181818,GA,NE,NE
Rv1000c,-,hypothetical protein Rv1000c ,9,9,True,0.5972919813595978,0.03473662425027277,0.41782444627292664,0.024981271383055552,-0.17946753508667118,0.18579239235063497,231.03835037019624,269.0777777777778,GA,NE,NE
Rv1001,arcA,arginine deiminase ,21,21,True,0.1994940784436959,0.31136758687741506,0.08172268824001004,0.5397388158083878,-0.11777139020368586,0.02616048286416016,107.62909572035542,124.69047619047618,NE,NE,U
Rv1002c,-,hypothetical protein Rv1002c ,24,21,True,-1.0900274560290846,7.000056818231914e-13,-1.1975425128086412,2.08111395195902e-31,-0.10751505677955664,0.019114622958109534,17.27207350357596,3.566666666666667,GD,GD,NE
Rv1003,-,hypothetical protein Rv1003 ,9,8,True,-0.16969724773609396,0.5927535202204319,0.22702697968053895,0.23929635307538052,0.39672422741663294,0.004414544320302681,25.564773866244398,40.87777777777778,NE,NE,NE
Rv1004c,-,PROBABLE MEMBRANE PROTEIN ,13,12,True,-0.007395100267002568,0.9788333038510338,0.2105703028457135,0.18582510900716506,0.21796540311271606,0.014422462449388057,62.05435308618457,111.25384615384613,NE,NE,NE
Rv1005c,pabB,para-aminobenzoate synthase component I ,25,4,False,,,,,,,,168.68,ES,ES,E
Rv1006,-,hypothetical protein Rv1006 ,42,42,True,0.5849040150893434,8.738718667757623e-07,0.5987827419189586,4.1788203950939446e-14,0.013878726829615218,0.6816327743899171,182.15977883128966,219.40952380952382,GA,GA,U
Rv1007c,metG,methionyl-tRNA synthetase ,31,5,False,,,,,,,,0.07096774193548387,ES,ES,E
Rv1008,tatD,PROBABLE DEOXYRIBONUCLEASE TATD (YJJV PROTEIN) ,13,13,True,0.5796098408004422,0.012302632140816379,0.5071607992505881,0.0007975312652306615,-0.0724490415498541,0.47211932052777494,192.4839493764009,210.8615384615385,GA,GA,NE
Rv1009,rpfB,Probable resuscitation-promoting factor rpfB ,11,10,True,0.1286979290541799,0.6556441813484258,0.3985806314058684,0.017530182328093672,0.26988270235168854,0.012324375506717767,58.94358321319931,85.63636363636364,GA,NE,NE
Rv1010,ksgA,dimethyladenosine transferase ,13,13,True,-0.06493907481092379,0.8159575809630024,0.11560301856787554,0.49063820398973473,0.18054209337879934,0.042062657221064795,28.18873246986248,39.130769230769225,NE,NE,NE
Rv1011,ispE,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase ,13,2,True,-1.779346479775837,2.473903421766549e-18,-1.5627494556404578,4.7710858128866737e-29,0.21659702413537918,0.014936988540722786,0.029238797423185234,0.05384615384615384,GD,ES,U
Rv1012,-,hypothetical protein Rv1012 ,6,5,True,-0.037552763277674484,0.9289845207898143,0.38620017625816766,0.09538926957517063,0.42375293953584214,0.04961216087225796,42.27308814244167,107.53333333333335,NE,NE,NE
Rv1013,pks16,acyl-CoA synthetase ,22,22,True,0.698107110690243,3.0301098350418538e-05,0.6068497158950865,6.177472416639834e-08,-0.09125739479515649,0.07463465362458198,174.6058850049477,232.1090909090909,GA,NE,U
Rv1014c,pth,peptidyl-tRNA hydrolase ,12,3,False,,,,,,,,2.45,ES,ES,E
Rv1015c,rplY,50S ribosomal protein L25/general stress protein Ctc ,10,7,True,-1.3991358721542804,4.935398901347937e-09,-1.3340930863523535,1.336139323696748e-16,0.0650427858019269,0.6457158244497179,0.24668191911408752,2.5599999999999996,GD,GD,NE
Rv1016c,lpqT,PROBABLE CONSERVED LIPOPROTEIN LPQT ,7,7,True,0.4824802903934562,0.1484868348284179,0.5659941471805392,0.006655046823442205,0.08351385678708301,0.6875655848224997,128.54375994824636,202.25714285714284,GA,GA,NE
Rv1017c,prsA,ribose-phosphate pyrophosphokinase ,13,3,False,,,,,,,,11.523076923076925,ES,ES,E
Rv1018c,glmU,Probable UDP-N-acetylglucosamine pyrophosphorylase glmU ,24,1,False,,,,,,,,0.020833333333333332,ES,ES,E
Rv1019,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) ,9,9,True,0.36855704806606376,0.21620764227322414,0.2916778047302777,0.12420019482063331,-0.07687924333578605,0.6216046829966687,94.18066044497397,108.36666666666666,NE,NE,NE
Rv1020,mfd,PROBABLE TRANSCRIPTION-REPAIR COUPLING FACTOR MFD (TRCF) ,40,37,True,0.27767583503697296,0.038890712005471686,0.26958921797483787,0.0018515006503869724,-0.008086617062135093,0.8276967744420779,109.49809908411885,134.49499999999998,GA,NE,NE
Rv1021,-,nucleoside triphosphate pyrophosphohydrolase ,14,12,True,-0.17699518366600087,0.47698368670733055,-0.24637293600578983,0.10518140836193274,-0.06937775233978896,0.45318484483216315,84.27339634090337,90.29285714285713,NE,NE,NE
Rv1022,lpqU,PROBABLE CONSERVED LIPOPROTEIN LPQU ,15,15,True,-0.1685188968131486,0.482844666290214,-0.30629353144239035,0.0348947404904553,-0.13777463462924175,0.07173919096902875,52.59594470808152,61.74666666666668,GD,NE,NE
Rv1023,eno,phosphopyruvate hydratase ,17,11,True,-1.2650874924144242,2.556608292670752e-12,-0.9153985000229014,1.9855899651835297e-13,0.34968899239152285,1.688531601527588e-06,5.953927904265492,6.5058823529411764,GD,GD,NE
Rv1024,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,8,0,False,,,,,,,,0.0,ESB,ES,EB
Rv1025,-,hypothetical protein Rv1025 ,6,1,True,-1.7098683696845611,3.6355846393413514e-08,-1.7625546405946504,2.4296718436713208e-17,-0.05268627091008926,0.8353310001514678,0.3678158937430301,0.26666666666666666,GD,ES,U
Rv1026,-,hypothetical protein Rv1026 ,9,7,True,-0.9060123564612345,0.0007461456879327039,-0.7315970103723582,4.478534322528803e-05,0.1744153460888762,0.20011552196379317,10.051881183396667,8.022222222222222,GD,NE,NE
Rv1027c,kdpE,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN KDPE ,12,11,True,-0.7732124212619239,0.000907936993854096,-0.6909859519955127,7.086354771543343e-06,0.0822264692664112,0.4471784977735319,16.79340729062005,23.116666666666664,GD,NE,NE
Rv1028c,kdpD,PROBABLE SENSOR PROTEIN KDPD ,28,25,True,-0.2923211703616915,0.07406361742191499,-0.14466194916331146,0.18239230088431482,0.14765922119838001,0.00013336507828744186,33.68088959305124,41.65714285714286,NE,NE,NE
Rv1028A,kdpF,Probable membrane protein kdpF ,3,3,True,-0.17228246928771124,0.7625387083782265,-0.19205441731453712,0.5902234719325354,-0.019771948026825886,0.9717393362063126,59.63653631567945,26.133333333333336,NE,NE,S
Rv1029,kdpA,potassium-transporting ATPase subunit A ,28,27,True,0.13070089676007363,0.4566703759346078,-0.07160449705209435,0.5344811144646626,-0.20230539381216797,4.674607861389346e-07,96.55980914100817,101.2,NE,NE,NE
Rv1030,kdpB,potassium-transporting ATPase subunit B ,15,15,True,0.05446638140877253,0.8332100203991762,0.30192542200576,0.03745292915585268,0.24745904059698748,0.001327537851277458,52.39982119054029,94.11333333333333,GA,NE,NE
Rv1031,kdpC,Probable Potassium-transporting ATPase C chain KDPC (Potassium-translocating ATPase C chain) (ATP phosphohydrolase ,10,9,True,-0.09809369511592109,0.7533992992032003,0.18954679529860408,0.3058752646424006,0.28764049041452516,0.01651107775768552,59.35249324821543,77.53,NE,NE,NE
Rv1032c,trcS,TWO COMPONENT SENSOR HISTIDINE KINASE TRCS ,25,24,True,0.2641468140869856,0.1343543606870757,0.38733461037759254,0.0003626807855618307,0.12318779629060694,0.004637095031524322,79.71159077604393,113.17199999999998,GA,NE,NE
Rv1033c,trcR,TWO COMPONENT TRANSCRIPTIONAL REGULATOR TRCR ,15,15,True,0.8115218176465288,6.938890551084828e-05,0.5635574960193528,5.0282746095369105e-05,-0.24796432162717597,0.0012965896441664423,321.0216724730418,375.38666666666666,GA,GA,NE
Rv1034c,-,PROBABLE TRANSPOSASE (FRAGMENT) ,3,3,True,-0.3796551706647177,0.4793937499083806,0.12054196196116346,0.744319584383519,0.5001971326258812,0.30689776653894923,37.27094330170968,17.933333333333334,NE,NE,S
Rv1035c,-,PROBABLE TRANSPOSASE (FRAGMENT) ,5,5,True,0.08930753471015546,0.8432948136797545,0.4428791434474592,0.08017890644451181,0.35357160873730376,0.17816723121175917,39.78117908001999,48.96,NE,NE,NE
Rv1036c,-,truncated IS1560 transposase ,5,5,True,0.3150843130790608,0.44759481747486435,0.4213730120280846,0.09710603834608711,0.10628869894902376,0.7210948415902019,92.72766282092013,189.64,NE,NE,NE
Rv1037c,esxI,PUTATIVE ESAT-6 LIKE PROTEIN ESXI (ESAT-6 LIKE PROTEIN 1) ,5,5,True,0.6474289661446848,0.09842830535914372,0.4688451082353347,0.06317364138110124,-0.1785838579093501,0.5213111933970512,163.98391473946347,204.73999999999998,NE,NE,NE
Rv1038c,esxJ,ESAT-6 LIKE PROTEIN ESXJ (ESAT-6 LIKE PROTEIN 2) ,3,3,True,0.7323852349400286,0.15133668124472535,0.5133639834176786,0.11888393867450621,-0.21902125152234997,0.6718386814294869,179.89208962240676,224.83333333333334,NE,NE,NE
Rv1039c,PPE15,PPE FAMILY PROTEIN ,24,24,True,0.42583491089614883,0.01246761498701004,0.40846896044667147,0.00022139972710849464,-0.017365950449477363,0.7750479410922039,158.4680052581252,187.86249999999998,GA,NE,U
Rv1040c,PE8,PE FAMILY PROTEIN ,9,9,True,0.4253826302824596,0.14850337916878914,0.3878674629982675,0.03819185354785841,-0.037515167284192075,0.8229084282146765,94.6928580317182,143.34444444444443,GA,NE,NE
Rv1041c,-,PROBABLE IS LIKE-2 TRANSPOSASE ,13,13,True,0.5807662994167091,0.012108863698061925,0.5379944182284261,0.0003502719705128865,-0.04277188118828301,0.6990011526878257,127.18332450590142,160.43846153846155,GA,NE,NE
Rv1042c,-,PROBABLE IS LIKE-2 TRANSPOSASE ,6,6,True,0.1395334393950757,0.7248770665812689,0.21635644272777793,0.37040550816776263,0.07682300333270223,0.7548401727442751,63.31746551893091,65.88333333333333,NE,NE,NE
Rv1043c,-,hypothetical protein Rv1043c ,15,15,True,0.3688716198473304,0.10346777016969091,0.4388069344581834,0.0018940713206120976,0.069935314610853,0.41312766747736746,233.29904092954038,249.9933333333333,GA,GA,NE
Rv1044,-,hypothetical protein Rv1044 ,13,3,False,,,,,,,,26.246153846153845,ES,ES,E
Rv1045,-,hypothetical protein Rv1045 ,12,12,True,0.4347214050459976,0.08361248666948594,0.5326232470347638,0.0007002512012636062,0.09790184198876623,0.34777348261158997,116.12360526768445,175.23333333333335,GA,NE,NE
Rv1046c,-,hypothetical protein Rv1046c ,5,5,True,0.8263522692484874,0.029003103268161707,0.722171222635326,0.003331531675872353,-0.10418104661316141,0.7264733751715141,201.25883737821897,264.9,GA,NE,NE
Rv1047,-,PROBABLE TRANSPOSASE ,17,17,True,0.17252414930117385,0.442689581261042,0.1549756211148331,0.27377447212432093,-0.017548528186340756,0.8403542191690593,98.61023909074474,106.87647058823529,NE,NE,NE
Rv1048c,-,hypothetical protein Rv1048c ,24,23,True,0.14193063929716201,0.45460533555098626,-0.11692777661864448,0.3295538356045211,-0.2588584159158065,1.157715534549908e-07,131.97541261832245,128.55833333333334,NE,NE,NE
Rv1049,-,PROBABLE TRANSCRIPTIONAL REPRESSOR PROTEIN ,4,4,True,0.5491583198432679,0.2193691097938827,0.44575462226222284,0.11795820959420816,-0.10340369758104506,0.785929357886967,58.66534710041769,177.575,NE,NE,NE
Rv1050,-,PROBABLE OXIDOREDUCTASE ,12,11,True,-0.2714137004447364,0.29615869437991743,-0.018205535721153517,0.9253037118399036,0.2532081647235829,0.009534150888680086,16.15011473245204,44.675000000000004,NE,NE,NE
Rv1051c,-,hypothetical protein Rv1051c ,8,6,True,-0.38425745159774066,0.22446774866086244,-0.23540593741462373,0.25170522307305426,0.14885151418311693,0.35097274673837536,31.51937995944316,49.18750000000001,NE,NE,NE
Rv1052,-,hypothetical protein Rv1052 ,3,3,True,0.1990332358066436,0.7224884369704939,0.2760590893951544,0.42210928576830153,0.0770258535885108,0.887613686002858,63.678300092922484,111.8,NE,NE,NE
Rv1053c,-,hypothetical protein Rv1053c ,7,7,True,0.23471326868145986,0.5068989023508383,0.06843081333176494,0.7747903957985476,-0.16628245534969494,0.3692744589714389,89.22230296628581,90.10000000000001,NE,NE,NE
Rv1054,-,PROBABLE INTEGRASE (FRAGMENT) ,5,5,True,0.11405079850267684,0.7984936065589231,0.3657531581088101,0.15194553054423554,0.25170235960613324,0.34196182343785364,21.39682587709987,57.6,NE,NE,NE
Rv1055,-,POSSIBLE INTEGRASE (FRAGMENT) ,3,3,True,-0.3530995473359562,0.5145768498031316,-0.06525312054532761,0.8631951352357726,0.2878464267906286,0.5641016665331607,29.4428021895359,21.566666666666663,NE,NE,S
Rv1056,-,hypothetical protein Rv1056 ,23,23,True,0.3526825557151518,0.04794412189232904,0.22837119857605528,0.051966550281419076,-0.1243113571390965,0.009194702406018985,130.56666522749376,141.43478260869563,NE,NE,U
Rv1057,-,hypothetical protein Rv1057 ,20,20,True,0.6080864303109881,0.0007435490087231651,0.4370099687855224,0.00031745203468028834,-0.17107646152546568,0.0020465914654672645,177.3013648606518,199.21,GA,NE,NE
Rv1058,fadD14,acyl-CoA synthetase ,30,29,True,-0.038043512344727144,0.8351544165617657,-0.15073060169637337,0.14859195429998734,-0.11268708935164623,0.0016340908854521623,74.60006698738513,90.16999999999997,NE,NE,NE
Rv1059,-,hypothetical protein Rv1059 ,10,10,True,-0.018519910163058446,0.9559380706749768,-0.08740341761650093,0.660356831418689,-0.06888350745344249,0.6219265656836914,30.79393802748077,38.54,NE,NE,NE
Rv1060,-,hypothetical protein Rv1060 ,5,5,True,-0.18949041913143477,0.6576253378131294,0.12089521241425183,0.6674430130640207,0.3103856315456866,0.23604455054891044,25.868305604982634,46.39999999999999,NE,NE,NE
Rv1061,-,hypothetical protein Rv1061 ,14,14,True,0.23300573401381525,0.3368261520837669,0.23400435824813254,0.12412317409325287,0.0009986242343172913,0.9927055503242945,104.83409010910134,125.65714285714286,NE,NE,NE
Rv1062,-,hypothetical protein Rv1062 ,6,6,True,0.22891260122422288,0.5504732781609795,0.08060741561999674,0.7565163107473286,-0.14830518560422615,0.517208048593991,93.44126943172141,89.23333333333333,NE,NE,NE
Rv1063c,-,hypothetical protein Rv1063c ,15,15,True,0.2324942488407008,0.31941936453525654,0.42095235861571123,0.003013995428528181,0.18845810977501043,0.013128615782010657,61.273177596740354,123.37333333333335,GA,NE,NE
Rv1064c,lpqV,POSSIBLE LIPOPROTEIN LPQV ,7,7,True,0.18154961688647772,0.6139246197392749,0.3573693256456951,0.0959511304598316,0.1758197087592174,0.33695853321519814,98.64570792317089,101.14285714285714,NE,NE,NE
Rv1065,-,hypothetical protein Rv1065 ,10,10,True,0.6746449195662488,0.01047939063781904,0.6080756424854358,0.00039514135027475826,-0.06656927708081306,0.6361331346102844,121.19761580807858,168.25,GA,NE,NE
Rv1066,-,hypothetical protein Rv1066 ,5,4,True,-0.20738686082448293,0.6238732600821982,0.2699471812604128,0.3024289556129419,0.4773340420848957,0.07436035308244929,30.57880344929016,47.1,NE,NE,NE
Rv1067c,PE_PGRS19,PE-PGRS FAMILY PROTEIN ,16,13,True,-0.3552880802098794,0.1054374382791809,0.03311838521899129,0.837979902125955,0.3884064654288707,1.0887935212549365e-06,24.880169669983868,57.96875,NE,NE,NE
Rv1068c,PE_PGRS20,PE-PGRS FAMILY PROTEIN ,14,13,True,-0.04170457654398534,0.8803988858410433,0.3688872359378616,0.012899552081983352,0.41059181248184695,7.022740963449594e-06,62.998630880812776,124.62142857142855,GA,NE,NE
Rv1069c,-,hypothetical protein Rv1069c ,21,21,True,0.6764512727684399,9.046937136079858e-05,0.612356437269478,9.44430927027056e-08,-0.06409483549896189,0.2618696810415709,269.74548079038607,260.9238095238095,GA,NE,U
Rv1070c,echA8,enoyl-CoA hydratase ,8,8,True,0.4861634287519695,0.11727985621578482,0.4128335279707695,0.037620685314224224,-0.0733299007812,0.6860977146546242,112.81895769555618,135.91250000000002,GA,NE,NE
Rv1071c,echA9,enoyl-CoA hydratase ,13,13,True,0.5380377663674086,0.021420740948222404,0.4405920362867059,0.003878571092351616,-0.09744573008070273,0.303530188786552,139.45466896823436,171.0,GA,NE,NE
Rv1072,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,18,18,True,0.32915240406729857,0.11169610280955199,0.243813326757968,0.06729843782708754,-0.08533907730933057,0.19292822657546374,108.76775770107061,100.38333333333333,NE,NE,NE
Rv1073,-,hypothetical protein Rv1073 ,19,18,True,0.6252970136925917,0.0007226920920888903,0.4451816076574142,0.00035296187941899433,-0.1801154060351775,0.0021457664818221945,218.39672042331745,242.13684210526313,GA,GA,NE
Rv1074c,fadA3,acetyl-CoA acetyltransferase ,11,11,True,0.6538699364030927,0.009142385462075249,0.5174319569281312,0.001728662080902381,-0.1364379794749615,0.21575534042704872,212.13591324189326,316.62727272727267,GA,GA,NE
Rv1075c,-,CONSERVED EXPORTED PROTEIN ,19,19,True,0.29820110416665074,0.14130791654733657,0.5011320207714254,4.9250141769275286e-05,0.20293091660477464,0.0006028698046958255,63.02708153992311,122.25263157894736,GA,NE,NE
Rv1076,lipU,POSSIBLE LIPASE LIPU ,22,19,True,-0.47847416373080354,0.006721204525872578,-0.46023127385641804,6.309706447246667e-05,0.018242889874385493,0.7827520603284229,79.72872195513757,97.01818181818182,GD,NE,NE
Rv1077,cbs,Probable cystathionine beta-synthase CBS (Serine sulfhydrase) (Beta-thionase) (Hemoprotein H-450) ,28,27,True,0.279130619173463,0.09104245392325193,0.324847734190855,0.0016752928898096492,0.04571711501739201,0.2862131345209369,113.19271209903091,148.36071428571424,GA,NE,NE
Rv1078,pra,Probable Proline-rich antigen homolog pra ,18,18,True,-0.05928650619125146,0.8012329740760276,0.006424346904434134,0.9695646547603639,0.0657108530956856,0.33695853321519814,82.41505381785004,90.07222222222224,NE,NE,NE
Rv1079,metB,cystathionine gamma-synthase ,19,16,True,-0.1129267882129507,0.6063950840333584,-0.05052580213145034,0.7313399603433307,0.06240098608150036,0.33512321441252724,52.02114703517885,75.99473684210527,NE,NE,NE
Rv1080c,greA,transcription elongation factor GreA ,10,10,True,-0.2496507807256068,0.3887761901169097,-0.45074059350251705,0.010062704157874962,-0.20108981277691024,0.09037625607558526,59.66681578701521,66.11,GD,NE,NE
Rv1081c,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,7,7,True,-1.016795679861543,0.000855462196461896,-1.0577329124724961,1.0489041089661869e-07,-0.04093723261095317,0.8488731482426862,62.31222322282525,5.1000000000000005,GD,NE,NE
Rv1082,mca,Mycothiol conjugate amidase Mca (Mycothiol S-conjugate amidase) ,13,13,True,0.25542979276413147,0.30707188380604683,0.22958985705478552,0.1468744927500676,-0.02583993570934595,0.8229084282146765,100.92955544943226,119.54615384615384,NE,NE,NE
Rv1083,-,hypothetical protein Rv1083 ,3,3,True,-0.5176849183321686,0.321473551404901,-0.35095873549657763,0.29905649265336726,0.16672618283559093,0.7476863779347874,40.91920104474844,46.633333333333326,NE,NE,S
Rv1084,-,hypothetical protein Rv1084 ,27,24,True,-0.18313496535919163,0.29064172945103045,-0.12427436486217885,0.2677960728430512,0.05886060049701278,0.17162361428267547,58.88363598425866,74.73703703703703,NE,NE,NE
Rv1085c,-,POSSIBLE HEMOLYSIN-LIKE PROTEIN ,11,11,True,0.626759270189793,0.012784311773939405,0.34258662785216076,0.04328726023750962,-0.2841726423376323,0.008510944344966876,212.90637000244743,207.34545454545457,GA,NE,NE
Rv1086,-,SHORT (C15) CHAIN Z-ISOPRENYL DIPHOSPHATE SYNTHASE (Z-FPP SYNTHASE) (Z-FARNESYL DIPHOSPHATE SYNTHASE) (Z-FPP SYNTHETASE) (Z-FARNESYL DIPHOSPHATE SYNTHETASE) (GERANYLTRANSTRANSFERASE) (FARNESYL PYROPHOSPHATE SYNTHETASE) ,15,15,True,-0.4411365445746049,0.04535727105525848,-0.4490885396584479,0.0014575225582443695,-0.007951995083843033,0.9413455463317785,36.67406875699574,17.759999999999998,GD,NE,NE
