#HMM - Genes
#genes: ES=234, GD=126, NE=3445, GA=40, N/A=40
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
CCNA_01163	-	ice nucleation protein	30	0	0	30	0	0.8000	52.83	NE
CCNA_01164	-	O-linked N-acetylglucosamine transferase	29	0	0	29	0	0.8966	172.23	NE
CCNA_01165	-	FkbM methyltransferase family protein	27	0	0	27	0	0.9630	117.88	NE
CCNA_01166	-	conserved hypothetical cytosolic protein	8	0	0	8	0	0.8750	41.71	NE
CCNA_01167	-	acyl-CoA dehydrogenase	17	0	0	17	0	1.0000	234.41	NE
CCNA_01168	-	3-ketoacyl-CoA thiolase	11	0	0	11	0	1.0000	141.36	NE
CCNA_01169	-	hypothetical protein	7	0	0	7	0	1.0000	186.14	NE
CCNA_01170	-	TonB-dependent receptor	42	0	0	42	0	0.9762	159.78	NE
CCNA_01171	shpA	histidine phosphotransferase ShpA	6	0	0	6	0	1.0000	123.00	NE
CCNA_01172	-	AIM24 family protein	5	0	0	5	0	1.0000	178.60	NE
CCNA_01173	-	chorismate mutase	5	0	0	5	0	1.0000	189.00	NE
CCNA_01174	-	LysR-family transcriptional regulator	7	0	0	7	0	0.8571	106.17	NE
CCNA_01175	-	uroporphyrin-III C-methyltransferase	2	0	0	2	0	1.0000	165.00	NE
CCNA_01176	-	conserved hypothetical protein	5	0	0	5	0	1.0000	19.60	NE
CCNA_01177	cysI	sulfite reductase, beta subunit	19	0	0	19	0	0.9474	92.39	NE
CCNA_01178	-	conserved hypothetical protein	5	0	0	5	0	1.0000	88.80	NE
CCNA_01179	cysH	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase	7	0	0	7	0	1.0000	131.00	NE
CCNA_01180	-	penicillin acylase	36	0	0	36	0	0.9167	214.09	NE
CCNA_01181	-	conserved hypothetical protein	6	0	0	6	0	0.8333	73.20	NE
CCNA_01182	-	glutathione S-transferase	12	0	0	12	0	1.0000	188.00	NE
CCNA_01183	-	zinc dependent phospholipase C/S1-P1 nuclease-family protein	19	0	0	19	0	0.9474	186.00	NE
CCNA_01184	-	MutT/nudix family hydrolase	4	0	0	4	0	1.0000	191.75	NE
CCNA_01185	-	hypothetical protein	2	0	0	2	0	1.0000	189.00	NE
CCNA_01186	-	conserved hypothetical protein	3	0	0	3	0	1.0000	60.33	NE
CCNA_01187	-	RNA polymerase ECF-type sigma factor	5	0	0	5	0	1.0000	49.00	NE
CCNA_01188	-	FecR family protein	6	0	0	6	0	1.0000	56.83	NE
CCNA_01189	-	TonB-dependent receptor	45	0	0	45	0	0.9778	185.84	NE
CCNA_01190	-	hypothetical protein	16	0	0	16	0	0.8750	161.00	NE
CCNA_01191	-	transporter, major facilitator superfamily	16	0	0	16	0	0.9375	254.40	NE
CCNA_01192	-	sugar kinase	10	0	0	10	0	1.0000	129.40	NE
CCNA_01193	-	amylosucrase	24	0	0	24	0	0.9583	178.04	NE
CCNA_01194	-	TonB-dependent receptor	43	0	0	43	0	0.9070	151.97	NE
CCNA_01195	-	LacI-family transcriptional regulator	10	0	0	10	0	0.9000	142.56	NE
CCNA_01196	-	iron-regulated outer membrane virulence protein	18	0	0	18	0	0.9444	82.71	NE
CCNA_01197	-	conserved hypothetical protein	1	0	0	1	0	1.0000	238.00	NE
CCNA_01198	-	dTDP-4-dehydrorhamnose reductase	11	0	0	11	0	1.0000	174.00	NE
CCNA_01199	-	glucose-1-phosphate thymidylyltransferase	20	0	0	20	0	0.9000	123.39	NE
CCNA_01200	-	TonB-dependent receptor	35	0	0	35	0	1.0000	174.17	NE
CCNA_01201	-	hypothetical protein	8	0	0	8	0	1.0000	123.62	NE
CCNA_01202	-	membrane alanine aminopeptidase	37	0	0	37	0	1.0000	150.03	NE
CCNA_01203	-	TonB-dependent receptor	22	0	0	22	0	1.0000	139.45	NE
CCNA_01204	-	dTDP-glucose 4,6-dehydratase	17	0	0	17	0	1.0000	205.82	NE
CCNA_01205	-	ABC transporter ATP-binding protein	5	0	0	5	0	1.0000	50.60	NE
CCNA_01206	-	ABC transporter permease protein	10	0	0	10	0	1.0000	181.00	NE
CCNA_01207	-	two-component sensor histidine kinase	14	0	0	14	0	0.9286	160.69	NE
CCNA_01208	-	two-component response regulator	6	0	0	6	0	1.0000	74.33	NE
CCNA_01209	-	L-lactate dehydrogenase	10	0	0	10	0	1.0000	138.10	NE
CCNA_01210	-	nucleotidyltransferase family protein	9	0	0	9	0	1.0000	27.44	NE
CCNA_01211	-	MobA-like NTP transferase domain protein	10	0	0	10	0	0.8000	57.50	NE
CCNA_01212	-	dATP pyrophosphohydrolase	11	0	0	11	0	1.0000	82.91	NE
CCNA_01213	-	YjgP/YjgQ family membrane permease	9	0	0	9	0	0.7778	47.14	NE
CCNA_01214	-	YjgP/YjgQ family membrane permease	11	0	11	0	0	0.9091	4.30	GD
CCNA_01215	-	histidine triad (HIT) hydrolase	5	0	0	5	0	0.8000	220.50	NE
CCNA_01216	-	phosphohydrolase, Icc family	5	0	0	5	0	1.0000	117.80	NE
CCNA_01217	-	phosphatidylglycerophosphate synthase	14	0	0	14	0	1.0000	55.79	NE
CCNA_01218	-	sphingosine kinase/diacylglycerol kinase-related protein	2	0	0	2	0	0.5000	168.00	NE
CCNA_01219	-	putative cytosolic protein	12	0	0	12	0	1.0000	19.42	NE
CCNA_01220	-	7-keto-8-aminopelargonate synthetase	15	0	0	15	0	1.0000	104.87	NE
CCNA_01221	-	acyl carrier protein	7	0	0	7	0	0.8571	99.17	NE
CCNA_01222	-	NADH-ubiquinone oxidoreductase	13	0	0	13	0	1.0000	57.69	NE
CCNA_01223	-	acyl-CoA synthetase	18	0	0	18	0	0.9444	85.59	NE
CCNA_01224	-	O-antigen membrane transport protein	12	0	10	2	0	0.8333	25.70	GD
CCNA_01225	-	glycerophosphotransferase-related protein	15	0	0	15	0	1.0000	166.33	NE
CCNA_01226	-	conserved hypothetical protein	6	0	0	6	0	0.8333	51.20	NE
CCNA_01227	-	alkanesulfonate monoxygenase	8	0	0	8	0	0.8750	159.00	NE
CCNA_01228	-	pyrazinamidase/nicotinamidase	5	0	0	5	0	0.8000	76.50	NE
CCNA_01229	-	2-hydroxychromene-2-carboxylate isomerase	15	0	0	15	0	0.9333	174.00	NE
CCNA_01230	-	arylsulfatase family protein	22	0	0	22	0	1.0000	209.00	NE
CCNA_01231	-	Formylglycine-generating sulfatase	12	0	0	12	0	0.9167	94.55	NE
CCNA_01232	-	conserved hypothetical protein	5	0	0	5	0	0.8000	54.25	NE
CCNA_01233	-	haloalkane dehalogenase	12	0	0	12	0	0.8333	125.80	NE
CCNA_01234	-	metal-dependent hydrolase	12	0	0	12	0	0.8333	278.90	NE
CCNA_01235	-	AcrR-family transcriptional regulator	4	0	0	4	0	1.0000	84.00	NE
CCNA_01236	-	general stress protein GsiB	4	0	0	4	0	1.0000	49.00	NE
CCNA_01237	-	hypothetical protein	2	0	0	2	0	1.0000	67.00	NE
CCNA_01238	-	EF-hand domain protein	7	0	0	7	0	0.7143	61.20	NE
CCNA_01239	-	two-component sensor histidine kinase	12	0	0	12	0	0.8333	58.60	NE
CCNA_01240	-	two-component response regulator	5	0	0	5	0	1.0000	235.80	NE
CCNA_01241	-	Zn-dependent hydrolase, glyoxalase II family	4	0	0	4	0	1.0000	152.00	NE
CCNA_01242	-	amino acid permease	28	0	0	28	0	0.8929	57.56	NE
CCNA_01243	-	ATP-dependent helicase hrpB	19	0	0	19	0	0.9474	103.67	NE
CCNA_01244	-	hypothetical protein	8	0	0	8	0	1.0000	134.62	NE
CCNA_01245	-	23S rRNA methyltransferase	8	0	0	8	0	0.8750	196.43	NE
CCNA_01246	-	methyltransferase	10	0	0	10	0	1.0000	69.90	NE
CCNA_01247	-	CESA-like glycosyltransferase	13	0	0	13	0	0.9231	149.75	NE
CCNA_01248	-	TetR-family transcriptional regulator	5	0	0	5	0	1.0000	247.80	NE
CCNA_01249	-	ABC-transporter substrate binding protein	10	0	0	10	0	1.0000	102.10	NE
CCNA_01250	-	FecCD-family transporter protein	4	0	0	4	0	0.7500	160.00	NE
CCNA_01251	-	FepC-type transporter protein	2	0	0	2	0	1.0000	77.00	NE
CCNA_01252	-	soluble lytic murein transglycosylase	33	0	0	33	0	0.9394	103.97	NE
CCNA_01253	dapA	dihydrodipicolinate synthase	10	10	0	0	0	0.0000	0.00	ES
CCNA_01254	smpB	SsrA-binding protein	4	0	4	0	0	0.7500	5.00	GD
CCNA_01255	-	hypothetical protein	4	0	0	4	0	1.0000	136.75	NE
CCNA_01256	-	conserved hypothetical protein	12	0	0	12	0	1.0000	164.33	NE
CCNA_01257	-	conserved hypothetical membrane protein	10	0	0	10	0	1.0000	90.50	NE
CCNA_01258	-	conserved hypothetical membrane protein	4	0	0	4	0	1.0000	84.75	NE
CCNA_01259	-	class II aldolase and Adducin protein	12	0	0	12	0	0.9167	163.64	NE
CCNA_01260	-	conserved hypothetical protein	10	0	0	10	0	0.9000	124.33	NE
CCNA_01261	-	periplasmic multidrug efflux lipoprotein precursor	7	0	0	7	0	1.0000	135.57	NE
CCNA_01262	acrB3	cation/multidrug efflux pump, AcrB family	29	0	0	29	0	0.9310	157.93	NE
CCNA_01263	-	pyruvate dehydrogenase E1 component	27	0	0	27	0	0.9630	164.42	NE
CCNA_01264	-	transposase, DDE family	10	0	0	10	0	0.9000	104.67	NE
CCNA_03947	-	hypothetical protein	4	0	0	4	0	0.7500	68.33	NE
CCNA_01265	-	hypothetical protein	0	0	0	0	0	0.0000	0.00	N/A
CCNA_01266	-	NTF2 superfamily protein	5	0	0	5	0	1.0000	105.80	NE
CCNA_01267	-	NTF2 superfamily protein	10	0	0	10	0	1.0000	132.80	NE
CCNA_01268	-	cytochrome c	8	0	0	8	0	1.0000	71.62	NE
CCNA_01269	-	GcrA superfamily protein	3	0	0	3	0	1.0000	74.67	NE
CCNA_01270	-	hypothetical protein	1	0	0	1	0	1.0000	75.00	NE
CCNA_01271	-	MarR-family transcriptional regulator	6	0	0	6	0	1.0000	149.33	NE
CCNA_01272	-	peptidyl-tRNA hydrolase family protein	3	0	0	3	0	1.0000	90.67	NE
CCNA_01273	-	EMG2 protein	3	0	0	3	0	1.0000	137.33	NE
CCNA_01274	-	piperideine-6-carboxylate dehydrogenase	13	0	0	13	0	1.0000	239.38	NE
CCNA_01275	-	bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase	6	0	0	6	0	0.8333	12.80	NE
CCNA_01276	-	cytochrome c5	4	0	0	4	0	1.0000	88.50	NE
CCNA_01277	-	FAD-linked oxidoreductase	11	0	0	11	0	1.0000	155.64	NE
CCNA_01278	-	conserved hypothetical protein	3	0	0	3	0	1.0000	221.33	NE
CCNA_01279	-	inorganic polyphosphate/ATP-NAD kinase	8	0	0	8	0	1.0000	90.50	NE
CCNA_01280	-	conserved hypothetical protein	4	0	0	4	0	0.5000	48.00	NE
CCNA_01281	glpK	glycerol kinase	17	0	0	17	0	0.8235	106.57	NE
CCNA_01282	-	gluconolactonase	10	0	0	10	0	0.8000	219.62	NE
CCNA_01283	-	NAD-dependent oxidoreductase	21	0	0	21	0	0.9524	96.45	NE
CCNA_01284	-	dienelactone hydrolase family protein	12	0	0	11	1	1.0000	387.75	NE
CCNA_01285	-	proline iminopeptidase	8	0	0	8	0	0.8750	156.71	NE
CCNA_01286	-	hypothetical protein	2	0	0	2	0	1.0000	201.50	NE
CCNA_01287	-	epoxide hydrolase	12	0	0	12	0	1.0000	222.58	NE
CCNA_01288	-	multidrug resistance transporter, Bcr family	10	0	0	10	0	1.0000	267.90	NE
CCNA_01289	-	conserved hypothetical membrane protein	3	0	0	3	0	1.0000	89.33	NE
CCNA_01290	-	hypothetical protein	12	0	0	12	0	1.0000	157.08	NE
CCNA_01291	-	phosphotransferase family protein	7	0	0	7	0	1.0000	124.86	NE
CCNA_01292	-	hypothetical protein	5	0	0	5	0	0.8000	47.00	NE
CCNA_01293	-	hypothetical protein	10	0	0	10	0	1.0000	60.50	NE
CCNA_01294	-	transposase	10	0	0	10	0	0.9000	114.56	NE
CCNA_01295	-	integral membrane protein	5	0	0	5	0	0.8000	327.25	NE
CCNA_01296	stpX	stalk-specific protein X	13	0	0	13	0	1.0000	135.15	NE
CCNA_01297	-	23S rRNA Gm2251 methyltransferase	2	0	0	2	0	1.0000	134.50	NE
CCNA_01298	-	translation elongation factor Tu (EF-TU)	13	0	0	13	0	1.0000	112.46	NE
CCNA_01299	-	OmdA-family protein	10	0	0	10	0	0.9000	301.00	NE
CCNA_01300	fdhD	formate dehydrogenase accessory protein fdhD	1	0	0	1	0	1.0000	11.00	NE
CCNA_01301	-	NAD-dependent formate dehydrogenase alpha subunit	26	0	0	26	0	1.0000	148.77	NE
CCNA_01302	-	acetyltransferase domain protein	14	0	0	14	0	1.0000	128.93	NE
CCNA_01303	-	conserved hypothetical protein	7	0	0	7	0	1.0000	64.71	NE
CCNA_01304	-	hypothetical protein	5	5	0	0	0	0.0000	0.00	ES
CCNA_01305	rpsJ	SSU ribosomal protein S10P	5	5	0	0	0	0.0000	0.00	ES
CCNA_01306	rplC	LSU ribosomal protein L3P	7	7	0	0	0	0.0000	0.00	ES
CCNA_01307	rplD	LSU ribosomal protein L1E-L4P	6	6	0	0	0	0.0000	0.00	ES
CCNA_01308	rplW	LSU ribosomal protein L23P	3	3	0	0	0	0.0000	0.00	ES
CCNA_01309	rplB	LSU ribosomal protein L2P	14	14	0	0	0	0.0000	0.00	ES
CCNA_01310	rpsS	SSU ribosomal protein S19P	2	2	0	0	0	0.0000	0.00	ES
CCNA_01311	rplV	LSU ribosomal protein L22P	3	2	0	1	0	0.3333	12.00	ES
CCNA_01312	rpsC	SSU ribosomal protein S3P	8	8	0	0	0	0.0000	0.00	ES
CCNA_01313	rplP	LSU ribosomal protein L16P	7	7	0	0	0	0.0000	0.00	ES
CCNA_01314	rpmC	LSU ribosomal protein L29P	2	2	0	0	0	0.0000	0.00	ES
CCNA_01315	rpsQ	SSU ribosomal protein S17P	6	6	0	0	0	0.0000	0.00	ES
CCNA_01316	rplN	LSU ribosomal protein L14P	5	5	0	0	0	0.2000	1.00	ES
CCNA_01317	rplX	LSU ribosomal protein L24P	1	1	0	0	0	0.0000	0.00	ES
CCNA_01318	rplE	LSU ribosomal protein L5P	9	9	0	0	0	0.0000	0.00	ES
CCNA_01319	rpsN	SSU ribosomal protein S14P	4	4	0	0	0	0.0000	0.00	ES
CCNA_01320	rpsH	SSU ribosomal protein S8P	8	8	0	0	0	0.0000	0.00	ES
CCNA_01321	rplF	LSU ribosomal protein L6P	7	7	0	0	0	0.0000	0.00	ES
CCNA_01322	rplR	LSU ribosomal protein L18P	3	2	1	0	0	0.3333	1.00	ES
CCNA_01323	rpsE	SSU ribosomal protein S5P	2	0	2	0	0	0.0000	0.00	GD
CCNA_01324	rpmD	LSU ribosomal protein L30P	3	0	3	0	0	0.3333	1.00	GD
CCNA_01325	rplO	LSU ribosomal protein L15P	4	0	3	1	0	0.5000	13.50	GD
CCNA_01326	secY	protein translocase subunit secY	24	24	0	0	0	0.0000	0.00	ES
CCNA_01327	adk	adenylate kinase/nucleoside-diphosphate kinase	5	5	0	0	0	0.0000	0.00	ES
CCNA_01328	rpsM	SSU ribosomal protein S13P	6	6	0	0	0	0.0000	0.00	ES
CCNA_01329	rpsK	SSU ribosomal protein S11P	3	3	0	0	0	0.3333	3.00	ES
CCNA_01330	rpoA	DNA-directed RNA polymerase alpha chain	10	9	0	1	0	0.1000	67.00	ES
CCNA_01332	rplQ	LSU ribosomal protein L17P	7	5	0	2	0	0.2857	107.50	ES
CCNA_01333	-	hypothetical protein	8	0	0	8	0	0.8750	57.43	NE
CCNA_01334	-	ABC2-family membrane transporter	2	0	0	2	0	1.0000	16.00	NE
CCNA_01335	-	ABC-type multidrug transport system, ATPase component	7	0	0	7	0	0.7143	110.60	NE
CCNA_01336	-	phosphodiesterase I/nucleotide pyrophosphatase	10	0	0	10	0	1.0000	143.00	NE
CCNA_01337	-	GMC family oxidoreductase	20	0	0	20	0	1.0000	179.95	NE
CCNA_01338	-	glyoxalase family protein	5	0	0	5	0	1.0000	309.60	NE
CCNA_01339	-	ArsR-family transcriptional regulator	3	0	0	3	0	1.0000	120.67	NE
CCNA_03880	-	ligand-binding SRPBCC domain protein	1	0	0	1	0	1.0000	116.00	NE
CCNA_01340	-	major facilitator superfamily transporter	11	0	0	11	0	1.0000	236.27	NE
CCNA_01341	-	DegP/HtrA-family serine protease	7	0	0	7	0	1.0000	169.57	NE
CCNA_01342	-	ATPase, AAA family	15	0	0	15	0	1.0000	107.13	NE
CCNA_01343	-	ribosomal large subunit pseudouridine synthase C	10	0	0	10	0	0.9000	194.00	NE
CCNA_01344	-	conserved hypothetical protein	13	0	0	13	0	1.0000	97.77	NE
CCNA_01345	-	short chain dehydrogenase	4	0	0	4	0	1.0000	172.25	NE
CCNA_01346	-	outer membrane protein	8	0	0	8	0	1.0000	173.38	NE
CCNA_01347	-	conserved hypothetical protein	9	0	0	9	0	0.7778	143.86	NE
CCNA_01348	-	conserved hypothetical protein	9	0	0	9	0	1.0000	137.67	NE
CCNA_01349	-	transposase	4	0	0	4	0	1.0000	173.50	NE
CCNA_01350	-	transposase DDE domain protein	7	0	0	7	0	1.0000	94.14	NE
CCNA_01351	-	two-component response regulator protein	8	0	0	8	0	0.8750	279.43	NE
CCNA_01352	-	two component sensor histidine kinase	17	0	0	17	0	0.9412	91.56	NE
CCNA_01353	-	myo-inositol-hexaphosphate 3-phosphohydrolase	32	0	0	32	0	0.9688	216.97	NE
CCNA_01354	idhA	myo-inositol 2-dehydrogenase IdhA	9	0	0	9	0	1.0000	131.00	NE
CCNA_01355	iolR	transcriptional regulator IolR	15	0	0	15	0	0.9333	179.00	NE
CCNA_01356	iolC	5-dehydro-2-deoxygluconokinase IolC	14	0	0	14	0	1.0000	92.57	NE
CCNA_01357	iolD	myo-inositol catabolism protein IolD	17	0	0	17	0	1.0000	94.53	NE
CCNA_01358	iolE	myo-inositol catabolism protein IolE	10	0	0	10	0	0.9000	91.44	NE
CCNA_01359	iolB	myo-inositol catabolism protein IolB	11	0	0	11	0	1.0000	138.73	NE
CCNA_01360	iolA	malonate-semialdehyde dehydrogenase IolA	16	0	0	16	0	0.9375	82.93	NE
CCNA_01361	-	PepSY superfamily protein	3	0	0	3	0	0.6667	240.00	NE
CCNA_01362	-	two-component response regulator	7	0	0	7	0	0.8571	57.00	NE
CCNA_01363	-	two-component sensor histidine kinase	6	0	0	6	0	1.0000	77.50	NE
CCNA_01364	-	NIFR3-like protein	18	0	0	18	0	0.8889	95.38	NE
CCNA_01365	perP	aspartyl protease perP	8	0	0	8	0	1.0000	288.88	NE
CCNA_01366	-	conserved hypothetical protein	1	0	0	1	0	1.0000	52.00	NE
CCNA_01367	-	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	5	0	0	5	0	0.6000	39.33	NE
CCNA_01368	-	acyl-CoA dehydrogenase	17	0	0	17	0	1.0000	179.29	NE
CCNA_01369	-	acyl-CoA dehydrogenase, short-chain specific	15	0	0	15	0	1.0000	194.60	NE
CCNA_03948	-	hypothetical protein	2	0	0	2	0	1.0000	134.00	NE
CCNA_01371	-	hypothetical protein	3	0	0	3	0	1.0000	50.33	NE
CCNA_01372	-	lysine decarboxylase family	11	0	0	11	0	0.9091	254.70	NE
CCNA_01373	-	conserved hypothetical protein	7	0	0	7	0	0.8571	85.17	NE
CCNA_01374	-	Fe-S cluster assembly ABC-type transport system, permease and ATPase components	18	0	0	18	0	0.9444	131.53	NE
CCNA_01375	-	lactoylglutathione lyase	11	0	0	11	0	1.0000	144.64	NE
CCNA_01376	-	glutathione S-transferase	15	0	0	15	0	1.0000	248.33	NE
CCNA_01377	-	hypothetical protein	3	0	0	3	0	1.0000	169.33	NE
CCNA_01378	-	protein-L-isoaspartate O-methyltransferase	9	0	0	9	0	0.8889	22.50	NE
CCNA_01379	rsaFb	type I secretion outer membrane protein rsaFb	12	0	0	12	0	1.0000	94.33	NE
CCNA_01380	popZ	pole-organizing protein popZ	6	0	0	6	0	1.0000	38.33	NE
CCNA_01381	-	valyl-tRNA synthetase	20	18	0	2	0	0.1000	10.00	ES
CCNA_01382	-	long-chain-fatty-acid--CoA ligase	21	0	0	21	0	1.0000	249.90	NE
CCNA_01383	-	conserved hypothetical protein	3	0	0	3	0	1.0000	140.67	NE
CCNA_01384	-	amidase family protein	18	0	0	18	0	1.0000	164.83	NE
CCNA_01385	-	rRNA methylase	6	0	0	6	0	1.0000	221.00	NE
CCNA_01386	-	conserved hypothetical protein	19	0	0	19	0	1.0000	168.11	NE
CCNA_01387	-	tRNA (uracil-5-)-methyltransferase related protein	9	0	0	9	0	0.7778	150.14	NE
CCNA_01388	-	methyltransferase	17	0	0	17	0	1.0000	123.41	NE
CCNA_01389	-	acetyltransferase	14	0	0	14	0	1.0000	130.93	NE
CCNA_01390	-	RNA polymerase sigma factor	19	0	0	19	0	1.0000	143.63	NE
CCNA_01391	-	radical SAM superfamily protein	16	0	0	16	0	1.0000	123.69	NE
CCNA_01392	-	glycosyltransferase involved in cell wall biogenesis	2	0	0	2	0	1.0000	7.50	NE
CCNA_01393	-	soluble lytic murein transglycosylase	25	0	0	25	0	1.0000	115.00	NE
CCNA_01394	-	uracil DNA glycosylase superfamily protein	5	0	0	5	0	0.2000	89.00	NE
CCNA_01395	fzeA	electron transfer flavoprotein-ubiquinone oxidoreductase FzeA	25	24	0	1	0	0.0800	6.50	ES
CCNA_01396	-	tetratricopeptide repeat family protein	22	0	0	22	0	1.0000	121.91	NE
CCNA_01397	-	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	6	6	0	0	0	0.0000	0.00	ES
CCNA_01398	-	peptidyl-prolyl cis-trans isomerase	6	0	0	6	0	0.8333	161.60	NE
CCNA_01399	-	ammonium transporter/methylammonium transporter	17	0	0	17	0	0.9412	124.44	NE
CCNA_01400	-	nitrogen regulatory protein GlnK	5	0	0	5	0	1.0000	59.80	NE
CCNA_01403	glyQ	glycyl-tRNA synthetase alpha chain	19	18	0	1	0	0.0526	100.00	ES
CCNA_01404	glyS	glycyl-tRNA synthetase beta chain	19	17	0	2	0	0.1579	19.67	ES
CCNA_01405	-	GIY-YIG domain protein	9	0	0	9	0	1.0000	133.44	NE
CCNA_01406	-	metal-dependent hydrolase	11	0	0	11	0	1.0000	103.36	NE
CCNA_01407	-	hypothetical protein	5	0	0	5	0	1.0000	230.80	NE
CCNA_01408	-	phosphohydrolase, MutT/nudix family	2	0	0	2	0	1.0000	256.50	NE
CCNA_01409	-	delta-aminolevulinic acid dehydratase	13	0	13	0	0	0.5385	2.43	GD
CCNA_01410	-	cyclohexanone monooxygenase	22	0	0	22	0	0.9091	175.20	NE
CCNA_03949	-	conserved hypothetical protein	6	0	0	6	0	1.0000	195.00	NE
CCNA_03950	-	hypothetical protein	3	0	0	3	0	1.0000	39.33	NE
CCNA_01412	-	acyl-CoA dehydrogenase, short-chain specific	14	0	0	0	14	1.0000	468.14	GA
CCNA_01413	-	phosphoglycerate mutase family protein	6	0	0	0	6	1.0000	437.67	GA
CCNA_01414	-	3-hydroxyisobutyryl-CoA hydrolase	10	0	0	9	1	0.8000	148.38	NE
CCNA_01415	-	methyltransferase	13	0	0	13	0	0.9231	222.33	NE
CCNA_01416	-	3-hydroxyisobutyrate dehydrogenase	7	0	0	7	0	1.0000	93.29	NE
CCNA_01417	-	5-aminolevulinic acid synthase	16	0	14	2	0	0.7500	21.25	GD
CCNA_01418	-	ROS/MUCR transcriptional regulator	11	0	0	11	0	1.0000	146.55	NE
CCNA_01419	-	serine hydroxymethyltransferase	17	0	0	17	0	1.0000	113.76	NE
CCNA_01420	-	NrdR family transcriptional regulator	8	0	0	8	0	1.0000	152.88	NE
CCNA_01421	-	6,7-dimethyl-8-ribityllumazine synthase	5	0	0	5	0	1.0000	118.20	NE
CCNA_01422	nusB	N utilization substance protein B NusB	5	0	4	1	0	0.4000	12.50	GD
CCNA_01423	-	thiamine-monophosphate kinase	12	0	11	1	0	0.7500	6.56	GD
CCNA_01424	-	hypothetical protein	5	0	0	5	0	1.0000	266.40	NE
CCNA_01425	-	H+ translocating pyrophosphatase	31	0	0	31	0	0.9677	170.27	NE
CCNA_01426	-	chemotaxis receiver domain protein cheYIII	3	0	0	3	0	1.0000	310.33	NE
CCNA_01427	bamE	beta-barrel assembly machine (BAM) protein BamE	7	0	0	7	0	1.0000	29.14	NE
CCNA_01429	-	ubiquinol-cytochrome C reductase chaperone	9	0	0	9	0	1.0000	297.56	NE
CCNA_01430	-	conserved hypothetical protein	4	0	0	4	0	1.0000	95.00	NE
CCNA_01431	-	fatty acid/phospholipid synthesis protein plsX	7	0	7	0	0	0.1429	10.00	GD
CCNA_01432	-	3-oxoacyl-(acyl-carrier-protein) synthase III	9	0	8	1	0	0.2222	49.00	GD
CCNA_01433	ihfA	integration host factor alpha-subunit	2	0	0	2	0	1.0000	46.50	NE
CCNA_01434	-	MerR-family transcriptional regulator	4	0	0	4	0	1.0000	203.00	NE
CCNA_01435	-	conserved hypothetical protein	5	0	0	5	0	1.0000	50.20	NE
CCNA_01437	-	transglycosylase associated protein	4	0	0	4	0	1.0000	173.00	NE
CCNA_01438	-	heme O monooxygenase	10	0	0	10	0	0.9000	4.89	NE
CCNA_01439	-	dTDP-glucose 4,6-dehydratase	23	0	0	23	0	0.9565	104.45	NE
CCNA_01440	-	LSU ribosomal protein L13P	5	5	0	0	0	0.0000	0.00	ES
CCNA_01441	-	SSU ribosomal protein S9P	8	4	0	4	0	0.6250	40.40	NE
CCNA_01442	-	N-acetyl-gamma-glutamyl-phosphate reductase	11	0	0	11	0	1.0000	73.45	NE
CCNA_01443	-	conserved hypothetical protein	10	0	0	10	0	0.9000	81.89	NE
CCNA_01444	-	poly(3-hydroxyalkanoate) polymerase	21	0	0	21	0	0.9524	158.65	NE
CCNA_01445	-	hypothetical protein	4	0	0	4	0	1.0000	42.50	NE
CCNA_01446	-	LL-diaminopimelate aminotransferase	24	0	0	24	0	1.0000	202.83	NE
CCNA_01447	-	homoserine dehydrogenase	12	0	0	12	0	0.8333	66.40	NE
CCNA_01448	glpX	fructose-1,6-bisphosphatase, class II	10	0	0	10	0	1.0000	294.70	NE
CCNA_01449	-	fructose-1,6-bisphosphatase, FIG superfamily	11	0	0	11	0	1.0000	73.91	NE
CCNA_01450	recJ	single-stranded-DNA-specific exonuclease recJ	18	0	12	6	0	0.6667	18.33	GD
CCNA_01451	cspD	cold shock protein cspD	7	0	0	7	0	1.0000	27.57	NE
CCNA_01452	-	conserved hypothetical protein	7	0	0	7	0	1.0000	239.14	NE
CCNA_01453	-	electron transport complex I subunit, NADH-ubiquinone oxidoreductase	4	0	0	4	0	1.0000	231.00	NE
CCNA_01457	-	hypothetical protein	2	0	0	2	0	1.0000	125.50	NE
CCNA_01458	-	hypothetical protein	5	0	0	5	0	1.0000	52.00	NE
CCNA_01459	-	hypothetical protein	3	0	0	3	0	1.0000	136.33	NE
CCNA_01460	-	hypothetical protein	1	0	0	1	0	1.0000	117.00	NE
CCNA_01461	-	hypothetical protein	2	0	0	2	0	0.5000	40.00	NE
CCNA_01462	-	lactate 2-monooxygenase	13	0	0	13	0	0.9231	160.83	NE
CCNA_01463	-	3-deoxy-7-phosphoheptulonate synthase	10	0	0	10	0	1.0000	182.60	NE
CCNA_03951	-	hypothetical protein	3	0	0	3	0	1.0000	144.33	NE
